GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	52	24	ein	ART	ART
_	52	25	Geschirr	NN	NN
_	52	26	/	$(	$(
_	52	27	und	KON	KON
_	52	28	tue	VVFIN	VVFIN
_	52	29	Safran	NN	NN
PAV	52	30	darzu	PAV	ADV
_	52	31	einen	ART	ART
ADJA	52	32	guten	ADJD	ADJA
_	52	33	Teil	NN	NN
_	52	34	/	$(	$(
_	52	35	und	KON	KON
VVIMP	52	36	trinke	VVIMP	VVFIN
_	52	37	es	PPER	PPER
_	52	38	mit	APPR	APPR
PRF	52	39	einander	ADV	PRF
PTKVZ	52	40	aus	APPR	PTKVZ
_	52	41	.	$.	$.
_	53	1	man	PIS	PIS
VMFIN	53	2	mag	VVFIN	VMFIN
_	53	3	es	PPER	PPER
_	53	4	auch	ADV	ADV
_	53	5	alle	PIAT	PIAT
_	53	6	Morgen	NN	NN
_	53	7	zur	APPRART	APPRART
_	53	8	Versicherung	NN	NN
VVINF	53	9	brauchen	VVFIN	VVINF
_	53	10	.	$.	$.
_	54	1	wenn	KOUS	KOUS
_	54	2	eine	ART	ART
_	54	3	Person	NN	NN
_	54	4	den	ART	ART
_	54	5	Gift	NN	NN
_	54	6	oder	KON	KON
_	54	7	die	ART	ART
_	54	8	Pestilenz	NN	NN
_	54	9	hat	VAFIN	VAFIN
_	54	10	an	APPR	APPR
_	54	11	sich	PRF	PRF
VVPP	54	12	bekommen	VVINF	VVFIN
_	54	13	es	PPER	PPER
_	54	14	wäre	VAFIN	VAFIN
_	54	15	mit	APPR	APPR
_	54	16	Frost	NN	NN
_	54	17	oder	KON	KON
_	54	18	Hitze	NN	NN
_	54	19	und	KON	KON
_	54	20	mit	APPR	APPR
_	54	21	Schwitzen	NN	NN
_	54	22	/	$(	$(
_	54	23	Brechen	NN	NN
_	54	24	/	$(	$(
_	54	25	Stechen	NN	NN
_	54	26	der	ART	ART
_	54	27	Seiten	NN	NN
_	54	28	und	KON	KON
_	54	29	Hauptweh	NN	NN
_	54	30	/	$(	$(
_	54	31	als	KOKOM	KOKOM
PRELS	54	32	welches	PRELS	PIS
_	54	33	alles	PIS	PIS
_	54	34	sind	VAFIN	VAFIN
_	54	35	Zeichen	NN	NN
_	54	36	oder	KON	KON
_	54	37	Vorboten	NN	NN
_	54	38	der	ART	ART
_	54	39	Blattern	NN	NN
_	54	40	und	KON	KON
_	54	41	Sterbedrüsen	NN	NN
_	54	42	.	$.	$.
PDS	55	1	der	ART	PDS
VVIMP	55	2	lasse	VVIMP	VVFIN
_	55	3	von	APPR	APPR
_	55	4	Stunde	NN	NN
_	55	5	an	APPR	APPR
_	55	6	eine	ART	ART
_	55	7	Ader	NN	NN
VVINF	55	8	schlagen	VVFIN	VVINF
_	55	9	/	$(	$(
_	55	10	gewinnt	VVFIN	VVFIN
_	55	11	oder	KON	KON
_	55	12	bekommt	VVFIN	VVFIN
_	55	13	der	ART	ART
_	55	14	Mensch	NN	NN
_	55	15	ein	ART	ART
_	55	16	Zeichen	NN	NN
_	55	17	unter	APPR	APPR
_	55	18	den	ART	ART
_	55	19	Arm	NN	NN
_	55	20	/	$(	$(
_	55	21	so	ADV	ADV
_	55	22	soll	VMFIN	VMFIN
_	55	23	ihm	PPER	PPER
_	55	24	vorne	ADV	ADV
_	55	25	am	APPRART	APPRART
PDAT	55	26	selben	ADJA	PDAT
_	55	27	Arm	NN	NN
_	55	28	eine	ART	ART
_	55	29	Ader	NN	NN
_	55	30	geschlagen	VVPP	VVPP
_	55	31	werden	VAINF	VAINF
_	55	32	/	$(	$(
KOUS	55	33	damit	PAV	KOUS
_	55	34	sich	PRF	PRF
_	55	35	das	ART	ART
_	55	36	giftige	ADJA	ADJA
_	55	37	Geblüt	NN	NN
_	55	38	herfür	ADV	ADV
_	55	39	von	APPR	APPR
_	55	40	dem	ART	ART
_	55	41	Herzen	NN	NN
_	55	42	ziehe	VVFIN	VVFIN
_	55	43	.	$.	$.
ADV	56	1	desgleichen	KOUS	ADV
_	56	2	wo	PWAV	PWAV
_	56	3	sich	PRF	PRF
_	56	4	am	APPRART	APPRART
_	56	5	Leibe	NN	NN
_	56	6	ein	ART	ART
_	56	7	Zeichen	NN	NN
_	56	8	befindet	VVFIN	VVFIN
_	56	9	/	$(	$(
_	56	10	soll	VMFIN	VMFIN
_	56	11	man	PIS	PIS
_	56	12	sich	PRF	PRF
PAV	56	13	darnach	PAV	ADV
VVINF	56	14	richten	VVFIN	VVINF
_	56	15	.	$.	$.
KOUS	57	1	So	KOUS	ADV
PIS	57	2	einen	ART	PIS
_	57	3	die	ART	ART
_	57	4	Pest	NN	NN
_	57	5	anstößt	VVFIN	VVFIN
_	57	6	.	$.	$.
VVIMP	58	1	nimm	NE	VVIMP
_	58	2	ein	ART	ART
_	58	3	neues	ADJA	ADJA
_	58	4	Ei	NN	NN
_	58	5	/	$(	$(
_	58	6	tue	VVFIN	VVFIN
_	58	7	es	PPER	PPER
_	58	8	in	APPR	APPR
_	58	9	ein	ART	ART
_	58	10	Gefäß	NN	NN
_	58	11	/	$(	$(
_	58	12	rühre	VVFIN	VVFIN
_	58	13	einen	ART	ART
_	58	14	Schuss	NN	NN
_	58	15	Pulver	NN	NN
_	58	16	darunter	PAV	PAV
_	58	17	/	$(	$(
_	58	18	und	KON	KON
_	58	19	eine	ART	ART
_	58	20	Haselnuss	NN	NN
_	58	21	groß	ADJD	ADJD
_	58	22	gestoßenen	ADJA	ADJA
_	58	23	Schwefel	NN	NN
_	58	24	/	$(	$(
_	58	25	trink	VVIMP	VVIMP
_	58	26	es	PPER	PPER
_	58	27	hernach	ADV	ADV
_	58	28	auf	APPR	APPR
_	58	29	einen	ART	ART
_	58	30	Trunck	NN	NN
PTKVZ	58	31	aus	APPR	PTKVZ
_	58	32	/	$(	$(
_	58	33	lege	VVFIN	VVFIN
_	58	34	dich	PPER	PPER
_	58	35	nieder	PTKVZ	PTKVZ
_	58	36	/	$(	$(
_	58	37	und	KON	KON
_	58	38	schwitze	VVFIN	VVFIN
_	58	39	/	$(	$(
_	58	40	so	ADV	ADV
_	58	41	bist	VAFIN	VAFIN
_	58	42	du	PPER	PPER
_	58	43	des	ART	ART
_	58	44	Lebens	NN	NN
_	58	45	nächst	APPR	APPR
_	58	46	Gott	NN	NN
_	58	47	genesen	VVPP	VVPP
_	58	48	.	$.	$.
_	58	49	Schwefelöl	NN	NN
_	58	50	in	APPR	APPR
_	58	51	Branntwein	NN	NN
_	58	52	/	$(	$(
_	58	53	morgens	ADV	ADV
_	58	54	nüchtern	ADJD	ADJD
_	58	55	und	KON	KON
_	58	56	des	ART	ART
_	58	57	Abends	NN	NN
_	58	58	gebraucht	VVPP	VVPP
_	58	59	.	$.	$.
ADV	59	1	item	NN	ADV
_	59	2	:	$.	$.
_	59	3	Kampfer	NN	NN
_	59	4	bei	APPR	APPR
_	59	5	sich	PRF	PRF
_	59	6	eingenäht	VVPP	VVPP
_	59	7	/	$(	$(
_	59	8	gerungen	VVPP	VVPP
_	59	9	/	$(	$(
_	59	10	bei	APPR	APPR
_	59	11	unkeuschen	ADJA	ADJA
_	59	12	Leuten	NN	NN
_	59	13	aber	ADV	ADV
_	59	14	verschwindet	VVFIN	VVFIN
ADV	59	15	et cetera	ADV	FM
_	59	16	.	$.	$.
ADJA	60	1	folgende	NN	ADJA
_	60	2	Kräuter	NN	NN
_	60	3	und	KON	KON
_	60	4	Wurzeln	NN	NN
_	60	5	sind	VAFIN	VAFIN
_	60	6	vor	APPR	APPR
_	60	7	die	ART	ART
_	60	8	Pestilenz	NN	NN
_	60	9	auch	ADV	ADV
_	60	10	bewährt	VVPP	VVPP
_	60	11	.	$.	$.
NN	61	1	Angelica	NN	NE
_	61	2	/	$(	$(
NN	61	3	Alant	NN	NE
_	61	4	/	$(	$(
_	61	5	Zitwer	NN	NN
_	61	6	/	$(	$(
_	61	7	Galgant	NN	NN
_	61	8	/	$(	$(
_	61	9	Quitten	NN	NN
_	61	10	/	$(	$(
_	61	11	Pomerantzen	NN	NN
_	61	12	/	$(	$(
_	61	13	Citronen	NN	NN
_	61	14	/	$(	$(
NN	61	15	Diptan	NE	NN
_	61	16	/	$(	$(
_	61	17	Natterwurtz	NN	NN
_	61	18	/	$(	$(
_	61	19	Wermut	NN	NN
_	61	20	/	$(	$(
NN	61	21	Aron	NE	NE
_	61	22	/	$(	$(
NN	61	23	Tormentil	NN	NE
_	61	24	/	$(	$(
_	61	25	Bibernelle	NN	NN
_	61	26	/	$(	$(
_	61	27	Baldrian	NN	NN
_	61	28	/	$(	$(
NN	61	29	Lorbern	NN	NE
_	61	30	/	$(	$(
_	61	31	Meisterwurtz	NN	NN
_	61	32	und	KON	KON
_	61	33	Myrrhe	NN	NN
_	61	34	:	$.	$.
_	62	1	von	APPR	APPR
_	62	2	diesen	PDAT	PDAT
_	62	3	Wurzeln	NN	NN
_	62	4	eines	ART	ART
_	62	5	im	APPRART	APPRART
_	62	6	Mund	NN	NN
_	62	7	genommen	VVPP	VVPP
_	62	8	/	$(	$(
_	62	9	gekäut	VVPP	VVPP
_	62	10	/	$(	$(
_	62	11	gegessen	VVPP	VVPP
_	62	12	oder	KON	KON
_	62	13	bei	APPR	APPR
_	62	14	sich	PRF	PRF
_	62	15	getragen	VVPP	VVPP
_	62	16	/	$(	$(
_	62	17	ist	VAFIN	VAFIN
_	62	18	wider	APPR	APPR
_	62	19	die	ART	ART
ADJA	62	20	pestilenzische	NE	ADJA
_	62	21	Gift	NN	NN
_	62	22	gar	ADV	ADV
_	62	23	eine	ART	ART
_	62	24	kräftige	ADJA	ADJA
_	62	25	Arznei	NN	NN
_	62	26	und	KON	KON
_	62	27	gut	ADJD	ADJD
_	62	28	allen	PIAT	PIAT
PDS	62	29	denen	PRELS	PDS
_	62	30	/	$(	$(
PRELS	62	31	welche	PWAT	PRELS
_	62	32	um	APPR	APPR
_	62	33	die	ART	ART
_	62	34	Kranken	NN	NN
_	62	35	gehen	VVINF	VVINF
VMFIN	62	36	müssen	VMFIN	VMINF
_	62	37	/	$(	$(
_	62	38	oder	KON	KON
PDS	62	39	dieselbigen	PDAT	ADJA
VVFIN	62	40	warten	VVINF	VVFIN
_	62	41	/	$(	$(
KOUS	62	42	massen	NN	VVFIN
_	62	43	auch	ADV	ADV
PIAT	62	44	viele	ADV	PIAT
_	62	45	Prediger	NN	NN
_	62	46	/	$(	$(
_	62	47	wenn	KOUS	KOUS
_	62	48	sie	PPER	PPER
APPR	62	49	zu	PTKZU	APPR
_	62	50	den	ART	ART
_	62	51	Kranken	NN	NN
_	62	52	sind	VAFIN	VAFIN
VVPP	62	53	erfordert	VVFIN	VVPP
_	62	54	worden	VAPP	VAPP
_	62	55	/	$(	$(
_	62	56	haben	VAFIN	VAFIN
_	62	57	sie	PPER	PPER
_	62	58	neben	APPR	APPR
_	62	59	ihren	PPOSAT	PPOSAT
NE	62	60	Vater	NN	NN
NE	62	61	Unser	PPOSAT	NN
_	62	62	/	$(	$(
_	62	63	eine	ART	ART
_	62	64	bloße	ADJA	ADJA
NE	62	65	Angelicam	NE	NN
_	62	66	/	$(	$(
_	62	67	oder	KON	KON
_	62	68	dergleichen	PIS	PIS
_	62	69	Wurzeln	NN	NN
_	62	70	gebraucht	VVPP	VVPP
_	62	71	/	$(	$(
_	62	72	sind	VAFIN	VAFIN
_	62	73	von	APPR	APPR
_	62	74	dieser	PDAT	PDAT
_	62	75	Seuche	NN	NN
_	62	76	nächst	APPR	APPR
_	62	77	Gott	NN	NN
_	62	78	bewahrt	VVPP	VVPP
_	62	79	worden	VAPP	VAPP
_	62	80	.	$.	$.
ADV	63	1	item	NN	ADV
_	63	2	6.	ADJA	ADJA
_	63	3	oder	KON	KON
_	63	4	7.	ADJA	ADJA
_	63	5	Sauerampferblätter	NN	NN
_	63	6	nüchtern	ADJD	ADJD
_	63	7	gegessen	VVPP	VVPP
_	63	8	/	$(	$(
_	63	9	ist	VAFIN	VAFIN
_	63	10	sehr	ADV	ADV
_	63	11	gut	ADJD	ADJD
_	63	12	/	$(	$(
_	63	13	auch	ADV	ADV
_	63	14	schwangeren	ADJA	ADJA
_	63	15	Weibern	NN	NN
_	63	16	/	$(	$(
_	63	17	schwangere	ADJA	ADJA
_	63	18	Weiber	NN	NN
_	63	19	sollen	VMFIN	VMFIN
_	63	20	Krausminze	NN	NN
_	63	21	eingeweicht	VVPP	VVPP
_	63	22	für	APPR	APPR
_	63	23	die	ART	ART
_	63	24	Nase	NN	NN
_	63	25	halten	VVINF	VVINF
_	63	26	/	$(	$(
_	63	27	im	APPRART	APPRART
_	63	28	Mund	NN	NN
_	63	29	ein	ART	ART
_	63	30	Stück	NN	NN
NN	63	31	Tormentilwurzel	NE	NN
_	63	32	kauen	VVINF	VVINF
_	63	33	,	$,	$,
PRELS	63	34	welche	PWAT	PRELS
_	63	35	sie	PPER	PPER
_	63	36	auch	ADV	ADV
_	63	37	in	APPR	APPR
_	63	38	Leibe	NN	NN
VVINF	63	39	brauchen	VVFIN	VVINF
_	63	40	mögen	VMFIN	VMFIN
_	63	41	.	$.	$.
_	64	1	oder	KON	KON
_	64	2	brauchen	VVFIN	VVFIN
_	64	3	Küchlein	NN	NN
_	64	4	aus	APPR	APPR
_	64	5	der	ART	ART
_	64	6	Apotheke	NN	NN
_	64	7	für	APPR	APPR
_	64	8	schwangere	ADJA	ADJA
_	64	9	Weiber	NN	NN
_	64	10	geordnet	VVPP	VVPP
_	64	11	/	$(	$(
PRELS	64	12	welche	PWAT	PRELS
_	64	13	zugleich	ADV	ADV
_	64	14	die	ART	ART
_	64	15	Mutter	NN	NN
_	64	16	und	KON	KON
_	64	17	die	ART	ART
_	64	18	Frucht	NN	NN
_	64	19	im	APPRART	APPRART
_	64	20	Leibe	NN	NN
_	64	21	stärken	VVINF	VVINF
_	64	22	/	$(	$(
_	64	23	den	ART	ART
_	64	24	Kindern	NN	NN
_	64	25	ist	VAFIN	VAFIN
_	64	26	am	APPRART	APPRART
ADJD	64	27	bequemsten	ADJA	ADJD
_	64	28	überzogener	ADJA	ADJA
_	64	29	Wurmsamen	NN	NN
_	64	30	.	$.	$.
_	65	1	dass	KOUS	KOUS
_	65	2	der	ART	ART
_	65	3	Mensch	NN	NN
_	65	4	vor	APPR	APPR
_	65	5	der	ART	ART
_	65	6	Pest	NN	NN
_	65	7	nächst	APPR	APPR
NN	65	8	Gott	NE	NN
ADJD	65	9	versichert	VVPP	ADJD
_	65	10	bleibe	VVFIN	VVFIN
_	65	11	/	$(	$(
_	65	12	Morgens	ADV	ADV
_	65	13	ein	ART	ART
PIAT	65	14	wenig	PIS	PIAT
_	65	15	sauren	ADJA	ADJA
_	65	16	Weinessig	NN	NN
_	65	17	getrunken	VVPP	VVPP
_	65	18	/	$(	$(
_	65	19	und	KON	KON
_	65	20	ein	ART	ART
PIAT	65	21	wenig	PIS	PIAT
_	65	22	Raute	NN	NN
_	65	23	darauf	PAV	PAV
_	65	24	gegessen	VVPP	VVPP
_	65	25	/	$(	$(
_	65	26	des	ART	ART
_	65	27	Abends	NN	NN
_	65	28	dergleichen	PIS	PIS
_	65	29	.	$.	$.
_	66	1	(	$(	$(
_	66	2	mit	APPR	APPR
_	66	3	diesem	PDAT	PDAT
_	66	4	Mittel	NN	NN
_	66	5	hat	VAFIN	VAFIN
_	66	6	einer	ART	ART
_	66	7	drei	CARD	CARD
_	66	8	Sterben	NN	NN
_	66	9	ausgestanden	VVPP	VVPP
_	66	10	:	$.	$.
_	66	11	)	$(	$(
ADV	66	12	item	NN	ADV
$.	66	13	:	$.	$(
VVIMP	66	14	nimm	NE	VVIMP
_	66	15	großen	ADJA	ADJA
_	66	16	breiten	ADJA	ADJA
_	66	17	Wegerich	NN	NN
_	66	18	/	$(	$(
PDAT	66	19	solchen	PIAT	PIAT
_	66	20	grob	ADJD	ADJD
_	66	21	zerschnitten	VVPP	VVPP
_	66	22	/	$(	$(
_	66	23	und	KON	KON
_	66	24	in	APPR	APPR
_	66	25	einem	ART	ART
_	66	26	Säcklein	NN	NN
_	66	27	am	APPRART	APPRART
_	66	28	Leib	NN	NN
_	66	29	oder	KON	KON
_	66	30	Hals	NN	NN
_	66	31	getragen	VVPP	VVPP
_	66	32	.	$.	$.
_	67	1	es	PPER	PPER
_	67	2	soll	VMFIN	VMFIN
_	67	3	dich	PPER	PPER
_	67	4	aus	APPR	APPR
_	67	5	Bericht	NN	NN
_	67	6	und	KON	KON
_	67	7	Erfahrung	NN	NN
_	67	8	der	ART	ART
_	67	9	alten	ADJA	ADJA
_	67	10	Totengräber	NN	NN
_	67	11	die	ART	ART
_	67	12	Seuche	NN	NN
_	67	13	nicht	PTKNEG	PTKNEG
ADV	67	14	leichtlich	ADJD	ADV
_	67	15	berühren	VVINF	VVINF
_	67	16	.	$.	$.
_	68	1	oder	KON	KON
_	68	2	Wermut	NN	NN
_	68	3	auf	APPR	APPR
ART	68	4	das	KOUS	ART
_	68	5	Herz	NN	NN
_	68	6	/	$(	$(
_	68	7	um	APPR	APPR
_	68	8	die	ART	ART
_	68	9	Arme	NN	NN
_	68	10	und	KON	KON
_	68	11	Puls	NN	NN
_	68	12	gebunden	VVPP	VVPP
_	68	13	/	$(	$(
_	68	14	und	KON	KON
_	68	15	den	ART	ART
_	68	16	Mund	NN	NN
_	68	17	mit	APPR	APPR
_	68	18	einem	ART	ART
_	68	19	Tuch	NN	NN
_	68	20	und	KON	KON
_	68	21	eingewickelten	ADJA	ADJA
_	68	22	Wermut	NN	NN
VVPP	68	23	verwahrt	VVFIN	VVPP
_	68	24	.	$.	$.
ADV	69	1	item	NN	ADV
_	69	2	/	$(	$(
_	69	3	Wermutkörner	NN	NN
_	69	4	in	APPR	APPR
_	69	5	seinem	PPOSAT	PPOSAT
_	69	6	eigenen	ADJA	ADJA
_	69	7	Urin	NN	NN
VVPP	69	8	eingetrunken	ADJD	VVPP
_	69	9	/	$(	$(
PRELS	69	10	der	ART	PDS
_	69	11	wird	VAFIN	VAFIN
ADJD	69	12	gewiss	ADV	ADJD
_	69	13	vor	APPR	APPR
_	69	14	aller	PIAT	PIAT
_	69	15	Vergiftung	NN	NN
_	69	16	erhalten	VVPP	VVPP
_	69	17	.	$.	$.
_	70	1	oder	KON	KON
_	70	2	Christwurzel	NN	NN
_	70	3	mit	APPR	APPR
_	70	4	Honig	NN	NN
VVPP	70	5	vermischt	VVFIN	VVPP
_	70	6	/	$(	$(
_	70	7	morgens	ADV	ADV
_	70	8	nüchtern	ADJD	ADJD
_	70	9	gegessen	VVPP	VVPP
_	70	10	.	$.	$.
ADV	71	1	item	NN	ADV
_	71	2	deinen	PPOSAT	PPOSAT
_	71	3	eigenen	ADJA	ADJA
_	71	4	Urin	NN	NN
_	71	5	oder	KON	KON
_	71	6	auch	ADV	ADV
_	71	7	Seilerpech	NN	NN
_	71	8	/	$(	$(
_	71	9	Branntwein	NN	NN
ADV	71	10	durcheinander	APPR	ADV
_	71	11	gewürzt	VVPP	VVPP
_	71	12	/	$(	$(
_	71	13	ausgetrunken	VVPP	VVPP
_	71	14	früh	ADJD	ADJD
_	71	15	nüchtern	ADJD	ADJD
_	71	16	/	$(	$(
_	71	17	so	ADV	ADV
VAFIN	71	18	bist	VVINF	VAFIN
_	71	19	du	PPER	PPER
_	71	20	nächst	APPR	APPR
NN	71	21	Gott	NE	NN
_	71	22	24.	ADJA	ADJA
_	71	23	Stunden	NN	NN
_	71	24	versichert	VVPP	VVPP
_	71	25	.	$.	$.
_	72	1	mit	APPR	APPR
_	72	2	diesem	PDAT	PDAT
_	72	3	Stück	NN	NN
_	72	4	haben	VAFIN	VAFIN
_	72	5	sich	PRF	PRF
PIAT	72	6	viele	ADV	PIAT
_	72	7	100.	ADJA	ADJA
_	72	8	Menschen	NN	NN
_	72	9	und	KON	KON
_	72	10	Totengräber	NN	NN
_	72	11	erhalten	VVPP	VVPP
_	72	12	.	$.	$.
_	73	1	so	ADV	ADV
_	73	2	schon	ADV	ADV
_	73	3	innerlich	ADJD	ADJD
_	73	4	im	APPRART	APPRART
_	73	5	Leib	NN	NN
_	73	6	Gift	NN	NN
_	73	7	wäre	VAFIN	VAFIN
_	73	8	.	$.	$.
_	74	1	Schießpulver	NN	NN
_	74	2	eingenommen	VVPP	VVPP
_	74	3	/	$(	$(
_	74	4	ist	VAFIN	VAFIN
_	74	5	sehr	ADV	ADV
_	74	6	gut	ADJD	ADJD
_	74	7	.	$.	$.
ADV	75	1	item	NN	ADV
NN	75	2	Kardobenedictenpulver	NE	NN
_	75	3	und	KON	KON
_	75	4	Wermutsaft	NN	NN
_	75	5	untereinander	ADV	ADV
_	75	6	eingenommen	VVPP	VVPP
_	75	7	/	$(	$(
_	75	8	und	KON	KON
_	75	9	darauf	PAV	PAV
_	75	10	geschwitzt	VVPP	VVPP
_	75	11	/	$(	$(
_	75	12	ist	VAFIN	VAFIN
ADJD	75	13	gewiss	ADV	ADJD
_	75	14	und	KON	KON
_	75	15	bewährt	VVPP	VVPP
_	75	16	.	$.	$.
ADV	76	1	absonderlich	ADV	ADJD
_	76	2	vor	APPR	APPR
_	76	3	den	ART	ART
_	76	4	auswendigen	ADJA	ADJA
_	76	5	Gift	NN	NN
_	76	6	am	APPRART	APPRART
_	76	7	Leib	NN	NN
_	76	8	/	$(	$(
_	76	9	als	KOKOM	KOKOM
_	76	10	vor	APPR	APPR
_	76	11	die	ART	ART
_	76	12	schwarzen	ADJA	ADJA
_	76	13	Blattern	NN	NN
_	76	14	/	$(	$(
_	76	15	Beulen	NN	NN
_	76	16	und	KON	KON
_	76	17	Sterbedrüsen	NN	NN
_	76	18	.	$.	$.
NN	77	1	Angelica	NE	NE
_	77	2	mit	APPR	APPR
_	77	3	Gerstenmehl	NN	NN
_	77	4	gesotten	VVPP	VVPP
_	77	5	/	$(	$(
_	77	6	zerstoßen	VVPP	VVPP
_	77	7	und	KON	KON
ADJD	77	8	pflasterweise	NN	ADJD
_	77	9	übergelegt	VVPP	VVPP
_	77	10	/	$(	$(
_	77	11	weicht	VVFIN	VVFIN
_	77	12	die	ART	ART
_	77	13	schwarzen	ADJA	ADJA
_	77	14	Pocken	NN	NN
PTKVZ	77	15	auf	APPR	PTKVZ
_	77	16	.	$.	$.
_	77	17	oder	KON	KON
ADJA	77	18	warmes	ADJD	ADJA
_	77	19	Brot	NN	NN
_	77	20	auf	APPR	APPR
_	77	21	die	ART	ART
_	77	22	Beulen	NN	NN
_	77	23	gelegt	VVPP	VVPP
_	77	24	/	$(	$(
_	77	25	und	KON	KON
_	77	26	hernach	ADV	ADV
PDS	77	27	solches	PIAT	PIS
_	77	28	abgenommen	VVPP	VVPP
_	77	29	/	$(	$(
_	77	30	und	KON	KON
VVPP	77	31	vergraben	VVPP	VVFIN
_	77	32	/	$(	$(
_	77	33	heilt	VVFIN	VVFIN
_	77	34	sie	PPER	PPER
_	77	35	.	$.	$.
ADV	78	1	item	NN	ADV
_	78	2	/	$(	$(
_	78	3	Rettigscheiben	NN	NN
_	78	4	sind	VAFIN	VAFIN
_	78	5	auch	ADV	ADV
_	78	6	gut	ADJD	ADJD
_	78	7	/	$(	$(
ADJD	78	8	aufgelegt	VVPP	ADJD
_	78	9	alle	PIAT	PIAT
_	78	10	Stunde	NN	NN
_	78	11	eine	ART	ART
_	78	12	neue	ADJA	ADJA
_	78	13	/	$(	$(
_	78	14	und	KON	KON
_	78	15	die	ART	ART
_	78	16	alten	ADJA	ADJA
VVPP	78	17	vergraben	VVPP	VVFIN
_	78	18	/	$(	$(
_	78	19	heilt	VVFIN	VVFIN
_	78	20	sie	PPER	PPER
_	78	21	.	$.	$.
_	79	1	oder	KON	KON
_	79	2	rühre	VVFIN	VVFIN
_	79	3	den	ART	ART
_	79	4	Dotter	NN	NN
_	79	5	aus	APPR	APPR
_	79	6	einem	ART	ART
_	79	7	Ei	NN	NN
_	79	8	und	KON	KON
_	79	9	Salz	NN	NN
_	79	10	wohl	ADV	ADV
ADV	79	11	durcheinander	APPR	ADV
_	79	12	/	$(	$(
_	79	13	mache	VVFIN	VVFIN
_	79	14	ein	ART	ART
_	79	15	Pflaster	NN	NN
_	79	16	daraus	PAV	PAV
_	79	17	/	$(	$(
_	79	18	und	KON	KON
_	79	19	lege	VVFIN	VVFIN
_	79	20	es	PPER	PPER
_	79	21	über	APPR	APPR
_	79	22	den	ART	ART
_	79	23	Schaden	NN	NN
_	79	24	.	$.	$.
ADV	80	1	item	NN	ADV
_	80	2	Pech	NN	NN
_	80	3	aufgelegt	VVPP	VVPP
_	80	4	/	$(	$(
_	80	5	Kindern	NN	NN
_	80	6	legt	VVFIN	VVFIN
_	80	7	man	PIS	PIS
_	80	8	Sauerteig	NN	NN
_	80	9	und	KON	KON
_	80	10	Terpentin	NN	NN
PTKVZ	80	11	auf	APPR	PTKVZ
_	80	12	.	$.	$.
_	81	1	ein	ART	ART
ADJA	81	2	gutes	ADJD	ADJA
_	81	3	Räucherpulver	NN	NN
_	81	4	wider	APPR	APPR
_	81	5	den	ART	ART
_	81	6	anfallenden	ADJA	ADJA
_	81	7	Pestilenzgift	NN	NN
_	81	8	.	$.	$.
VVIMP	82	1	nimm	NE	VVIMP
_	82	2	zerstoßene	ADJA	ADJA
NN	82	3	Wacholderbeeren	NE	NN
_	82	4	/	$(	$(
_	82	5	Wermut	NN	NN
_	82	6	/	$(	$(
ADJA	82	7	eigenes	ADJD	ADJA
_	82	8	Laubpulver	NN	NN
_	82	9	/	$(	$(
_	82	10	gedörrte	ADJA	ADJA
_	82	11	Rauten	NN	NN
_	82	12	/	$(	$(
NN	82	13	Lorbeerschalen	NE	NN
_	82	14	/	$(	$(
PDAT	82	15	solches	PIAT	PIAT
_	82	16	alles	PIS	PIS
_	82	17	grob	ADJD	ADJD
_	82	18	gestoßen	VVPP	VVPP
_	82	19	und	KON	KON
_	82	20	geräuchert	VVPP	VVPP
_	82	21	.	$.	$.
_	83	1	Kleider	NN	NN
_	83	2	zu	PTKZU	PTKZU
_	83	3	reinigen	VVINF	VVINF
_	83	4	in	APPR	APPR
_	83	5	Pestzeit	NN	NN
_	83	7	.	$.	$.
VVIMP	84	1	mache	VVFIN	VVFIN
_	84	2	Ziegel	NN	NN
_	84	3	oder	KON	KON
_	84	4	Steine	NN	NN
_	84	5	heiß	ADJD	ADJD
_	84	6	/	$(	$(
VVIMP	84	7	gieße	NN	VVFIN
NN	84	8	Essig	NE	NN
PAV	84	9	darauf	PTKVZ	PAV
_	84	10	/	$(	$(
_	84	11	und	KON	KON
_	84	12	halte	VVFIN	VVFIN
_	84	13	die	ART	ART
_	84	14	Kleider	NN	NN
_	84	15	darüber	PAV	PAV
_	84	16	/	$(	$(
_	84	17	dass	KOUS	KOUS
_	84	18	sie	PPER	PPER
_	84	19	beräuchert	VVPP	VVPP
_	84	20	werden	VAINF	VAINF
_	84	21	.	$.	$.
_	85	1	Häuser	NN	NN
_	85	2	und	KON	KON
NN	85	3	Gemach	ADV	NN
_	85	4	zu	PTKZU	PTKZU
_	85	5	reinigen	VVINF	VVINF
_	85	6	.	$.	$.
_	86	1	mit	APPR	APPR
_	86	2	Lorbeeren	NN	NN
_	86	3	und	KON	KON
_	86	4	Wermutstängeln	NN	NN
_	86	5	oder	KON	KON
_	86	6	Blättern	NN	NN
_	86	7	/	$(	$(
_	86	8	auch	ADV	ADV
_	86	9	mit	APPR	APPR
_	86	10	Wacholder	NN	NN
_	86	11	in	APPR	APPR
_	86	12	den	ART	ART
_	86	13	Gemachen	NN	NN
_	86	14	und	KON	KON
_	86	15	Häusern	NN	NN
_	86	16	geräuchert	VVPP	VVPP
_	86	17	.	$.	$.
_	87	1	wenn	KOUS	KOUS
_	87	2	auch	ADV	ADV
