	token_ids	tokens	goldlabels	predictions
62	27	im	APPRART	APPRART
62	28	Mund	NN	NN
62	29	ein	ART	ART
62	30	Stück	NN	NN
62	31	Tormentilwurzel	NE	NN
62	32	kauen	VVINF	VVINF
62	33	,	$,	$,
62	34	welche	PWAT	PRELS
62	35	sie	PPER	PPER
62	36	auch	ADV	ADV
62	37	in	APPR	APPR
62	38	Leibe	NN	NN
62	39	brauchen	VVFIN	VVINF
62	40	mögen	VMFIN	VMFIN
62	41	.	$.	$.
63	1	oder	KON	KON
63	2	brauchen	VVFIN	VVFIN
63	3	Küchlein	NN	NN
63	4	aus	APPR	APPR
63	5	der	ART	ART
63	6	Apotheke	NN	NN
63	7	für	APPR	APPR
63	8	schwangere	ADJA	ADJA
63	9	Weiber	NN	NN
63	10	geordnet	VVPP	VVPP
63	11	/	$(	$(
63	12	welche	PWAT	PRELS
63	13	zugleich	ADV	ADV
63	14	die	ART	ART
63	15	Mutter	NN	NN
63	16	und	KON	KON
63	17	die	ART	ART
63	18	Frucht	NN	NN
63	19	im	APPRART	APPRART
63	20	Leibe	NN	NN
63	21	stärken	VVINF	VVINF
63	22	/	$(	$(
63	23	den	ART	ART
63	24	Kindern	NN	NN
63	25	ist	VAFIN	VAFIN
63	26	am	APPRART	APPRART
63	27	bequemsten	ADJA	ADJD
63	28	überzogener	ADJA	ADJA
63	29	Wurmsamen	NN	NN
63	30	.	$.	$.
64	1	dass	KOUS	KOUS
64	2	der	ART	ART
64	3	Mensch	NN	NN
64	4	vor	APPR	APPR
64	5	der	ART	ART
64	6	Pest	NN	NN
64	7	nächst	APPR	APPR
64	8	Gott	NE	NN
64	9	versichert	VVPP	ADJD
64	10	bleibe	VVFIN	VVFIN
64	11	/	$(	$(
64	12	Morgens	ADV	ADV
64	13	ein	ART	ART
64	14	wenig	PIS	PIAT
64	15	sauren	ADJA	ADJA
64	16	Weinessig	NN	NN
64	17	getrunken	VVPP	VVPP
64	18	/	$(	$(
64	19	und	KON	KON
64	20	ein	ART	ART
64	21	wenig	PIS	PIAT
64	22	Raute	NN	NN
64	23	darauf	PAV	PAV
64	24	gegessen	VVPP	VVPP
64	25	/	$(	$(
64	26	des	ART	ART
64	27	Abends	NN	NN
64	28	dergleichen	PIS	PIS
64	29	.	$.	$.
65	1	(	$(	$(
65	2	mit	APPR	APPR
65	3	diesem	PDAT	PDAT
65	4	Mittel	NN	NN
65	5	hat	VAFIN	VAFIN
65	6	einer	ART	ART
65	7	drei	CARD	CARD
65	8	Sterben	NN	NN
65	9	ausgestanden	VVPP	VVPP
65	10	:	$.	$.
65	11	)	$(	$(
65	12	item	NN	ADV
65	13	:	$.	$(
65	14	nimm	NE	VVIMP
65	15	großen	ADJA	ADJA
65	16	breiten	ADJA	ADJA
65	17	Wegerich	NN	NN
65	18	/	$(	$(
65	19	solchen	PIAT	PIAT
65	20	grob	ADJD	ADJD
65	21	zerschnitten	VVPP	VVPP
65	22	/	$(	$(
65	23	und	KON	KON
65	24	in	APPR	APPR
65	25	einem	ART	ART
65	26	Säcklein	NN	NN
65	27	am	APPRART	APPRART
65	28	Leib	NN	NN
65	29	oder	KON	KON
65	30	Hals	NN	NN
65	31	getragen	VVPP	VVPP
65	32	.	$.	$.
66	1	es	PPER	PPER
66	2	soll	VMFIN	VMFIN
66	3	dich	PPER	PRF
66	4	aus	APPR	APPR
66	5	Bericht	NN	NN
66	6	und	KON	KON
66	7	Erfahrung	NN	NN
66	8	der	ART	ART
66	9	alten	ADJA	ADJA
66	10	Totengräber	NN	NN
66	11	die	ART	ART
66	12	Seuche	NN	NN
66	13	nicht	PTKNEG	PTKNEG
66	14	leichtlich	ADJD	ADV
66	15	berühren	VVINF	VVINF
66	16	.	$.	$.
67	1	oder	KON	KON
67	2	Wermut	NN	NN
67	3	auf	APPR	APPR
67	4	das	KOUS	ART
67	5	Herz	NN	NN
67	6	/	$(	$(
67	7	um	APPR	APPR
67	8	die	ART	ART
67	9	Arme	NN	NN
67	10	und	KON	KON
67	11	Puls	NN	NN
67	12	gebunden	VVPP	VVPP
67	13	/	$(	$(
67	14	und	KON	KON
67	15	den	ART	ART
67	16	Mund	NN	NN
67	17	mit	APPR	APPR
67	18	einem	ART	ART
67	19	Tuch	NN	NN
67	20	und	KON	KON
67	21	eingewickelten	ADJA	ADJA
67	22	Wermut	NN	NN
67	23	verwahrt	VVFIN	VVFIN
67	24	.	$.	$.
68	1	item	NN	ADV
68	2	/	$(	$(
68	3	Wermutkörner	NN	NN
68	4	in	APPR	APPR
68	5	seinem	PPOSAT	PPOSAT
68	6	eigenen	ADJA	ADJA
68	7	Urin	NN	NN
68	8	eingetrunken	ADJD	VVPP
68	9	/	$(	$(
68	10	der	ART	PRELS
68	11	wird	VAFIN	VAFIN
68	12	gewiss	ADV	ADJD
68	13	vor	APPR	APPR
68	14	aller	PIAT	PIAT
68	15	Vergiftung	NN	NN
68	16	erhalten	VVPP	VVINF
68	17	.	$.	$.
69	1	oder	KON	KON
69	2	Christwurzel	NN	NN
69	3	mit	APPR	APPR
69	4	Honig	NN	NN
69	5	vermischt	VVFIN	VVPP
69	6	/	$(	$(
69	7	morgens	ADV	ADV
69	8	nüchtern	ADJD	ADJD
69	9	gegessen	VVPP	VVPP
69	10	.	$.	$.
70	1	item	NN	ADV
70	2	deinen	PPOSAT	PPOSAT
70	3	eigenen	ADJA	ADJA
70	4	Urin	NN	NN
70	5	oder	KON	KON
70	6	auch	ADV	ADV
70	7	Seilerpech	NN	NN
70	8	/	$(	$(
70	9	Branntwein	NN	NN
70	10	durcheinander	APPR	ADV
70	11	gewürzt	VVPP	VVPP
70	12	/	$(	$(
70	13	ausgetrunken	VVPP	VVPP
70	14	früh	ADJD	ADJD
70	15	nüchtern	ADJD	ADJD
70	16	/	$(	$(
70	17	so	ADV	ADV
70	18	bist	VVINF	VAFIN
70	19	du	PPER	PPER
70	20	nächst	APPR	APPR
70	21	Gott	NE	NN
70	22	24.	ADJA	ADJA
70	23	Stunden	NN	NN
70	24	versichert	VVPP	VVPP
70	25	.	$.	$.
71	1	mit	APPR	APPR
71	2	diesem	PDAT	PDAT
71	3	Stück	NN	NN
71	4	haben	VAFIN	VAFIN
71	5	sich	PRF	PRF
71	6	viele	ADV	PIAT
71	7	100.	ADJA	ADJA
71	8	Menschen	NN	NN
71	9	und	KON	KON
71	10	Totengräber	NN	NN
71	11	erhalten	VVPP	VVINF
71	12	.	$.	$.
72	1	so	ADV	ADV
72	2	schon	ADV	ADV
72	3	innerlich	ADJD	ADJD
72	4	im	APPRART	APPRART
72	5	Leib	NN	NN
72	6	Gift	NN	NN
72	7	wäre	VAFIN	VAFIN
72	8	.	$.	$.
73	1	Schießpulver	NN	NN
73	2	eingenommen	VVPP	VVPP
73	3	/	$(	$(
73	4	ist	VAFIN	VAFIN
73	5	sehr	ADV	ADV
73	6	gut	ADJD	ADJD
73	7	.	$.	$.
74	1	item	NN	ADV
74	2	Kardobenedictenpulver	NE	NN
74	3	und	KON	KON
74	4	Wermutsaft	NN	NN
74	5	untereinander	ADV	ADV
74	6	eingenommen	VVPP	VVPP
74	7	/	$(	$(
74	8	und	KON	KON
74	9	darauf	PAV	PAV
74	10	geschwitzt	VVPP	VVPP
74	11	/	$(	$(
74	12	ist	VAFIN	VAFIN
74	13	gewiss	ADV	ADJD
74	14	und	KON	KON
74	15	bewährt	VVPP	ADJD
74	16	.	$.	$.
75	1	absonderlich	ADV	ADJD
75	2	vor	APPR	APPR
75	3	den	ART	ART
75	4	auswendigen	ADJA	ADJA
75	5	Gift	NN	NN
75	6	am	APPRART	APPRART
75	7	Leib	NN	NN
75	8	/	$(	$(
75	9	als	KOKOM	KOKOM
75	10	vor	APPR	APPR
75	11	die	ART	ART
75	12	schwarzen	ADJA	ADJA
75	13	Blattern	NN	NN
75	14	/	$(	$(
75	15	Beulen	NN	NN
75	16	und	KON	KON
75	17	Sterbedrüsen	NN	NN
75	18	.	$.	$.
76	1	Angelica	NE	NE
76	2	mit	APPR	APPR
76	3	Gerstenmehl	NN	NN
76	4	gesotten	VVPP	VVPP
76	5	/	$(	$(
76	6	zerstoßen	VVPP	VVPP
76	7	und	KON	KON
76	8	pflasterweise	NN	VVFIN
76	9	übergelegt	VVPP	VVPP
76	10	/	$(	$(
76	11	weicht	VVFIN	VVFIN
76	12	die	ART	ART
76	13	schwarzen	ADJA	ADJA
76	14	Pocken	NN	NN
76	15	auf	APPR	PTKVZ
76	16	.	$.	$.
76	17	oder	KON	KON
76	18	warmes	ADJD	ADJA
76	19	Brot	NN	NN
76	20	auf	APPR	APPR
76	21	die	ART	ART
76	22	Beulen	NN	NN
76	23	gelegt	VVPP	VVPP
76	24	/	$(	$(
76	25	und	KON	KON
76	26	hernach	ADV	ADV
76	27	solches	PIAT	PIAT
76	28	abgenommen	VVPP	VVPP
76	29	/	$(	$(
76	30	und	KON	KON
76	31	vergraben	VVPP	VVFIN
76	32	/	$(	$(
76	33	heilt	VVFIN	VVFIN
76	34	sie	PPER	PPER
76	35	.	$.	$.
77	1	item	NN	ADV
77	2	/	$(	$(
77	3	Rettigscheiben	NN	NN
77	4	sind	VAFIN	VAFIN
77	5	auch	ADV	ADV
77	6	gut	ADJD	ADJD
77	7	/	$(	$(
77	8	aufgelegt	VVPP	VVPP
77	9	alle	PIAT	PIAT
77	10	Stunde	NN	NN
77	11	eine	ART	ART
77	12	neue	ADJA	ADJA
77	13	/	$(	$(
77	14	und	KON	KON
77	15	die	ART	ART
77	16	alten	ADJA	ADJA
77	17	vergraben	VVPP	VVINF
77	18	/	$(	$(
77	19	heilt	VVFIN	VVFIN
77	20	sie	PPER	PPER
77	21	.	$.	$.
78	1	oder	KON	KON
78	2	rühre	VVFIN	VVFIN
78	3	den	ART	ART
78	4	Dotter	NN	NN
78	5	aus	APPR	APPR
78	6	einem	ART	ART
78	7	Ei	NN	NN
78	8	und	KON	KON
78	9	Salz	NN	NN
78	10	wohl	ADV	ADV
78	11	durcheinander	APPR	ADV
78	12	/	$(	$(
78	13	mache	VVFIN	VVFIN
78	14	ein	ART	ART
78	15	Pflaster	NN	NN
78	16	daraus	PAV	PAV
78	17	/	$(	$(
78	18	und	KON	KON
78	19	lege	VVFIN	VVFIN
78	20	es	PPER	PPER
78	21	über	APPR	APPR
78	22	den	ART	ART
78	23	Schaden	NN	NN
78	24	.	$.	$.
79	1	item	NN	ADV
79	2	Pech	NN	NN
79	3	aufgelegt	VVPP	VVPP
79	4	/	$(	$(
79	5	Kindern	NN	NN
79	6	legt	VVFIN	VVFIN
79	7	man	PIS	PIS
79	8	Sauerteig	NN	NN
79	9	und	KON	KON
79	10	Terpentin	NN	NN
79	11	auf	APPR	PTKVZ
79	12	.	$.	$.
80	1	ein	ART	ART
80	2	gutes	ADJD	ADJA
80	3	Räucherpulver	NN	NN
80	4	wider	APPR	APPR
80	5	den	ART	ART
80	6	anfallenden	ADJA	ADJA
80	7	Pestilenzgift	NN	NN
80	8	.	$.	$.
81	1	nimm	NE	VVIMP
81	2	zerstoßene	ADJA	ADJA
81	3	Wacholderbeeren	NE	NN
81	4	/	$(	$(
81	5	Wermut	NN	NN
81	6	/	$(	$(
81	7	eigenes	ADJD	ADJA
81	8	Laubpulver	NN	NN
81	9	/	$(	$(
81	10	gedörrte	ADJA	ADJA
81	11	Rauten	NN	NN
81	12	/	$(	$(
81	13	Lorbeerschalen	NE	NN
81	14	/	$(	$(
81	15	solches	PIAT	PIAT
81	16	alles	PIS	PIS
81	17	grob	ADJD	ADJD
81	18	gestoßen	VVPP	VVPP
81	19	und	KON	KON
81	20	geräuchert	VVPP	VVPP
81	21	.	$.	$.
82	1	Kleider	NN	NN
82	2	zu	PTKZU	PTKZU
82	3	reinigen	VVINF	VVINF
82	4	in	APPR	APPR
82	5	Pestzeit	NN	NN
82	7	.	$.	$.
83	1	mache	VVFIN	VVFIN
83	2	Ziegel	NN	NN
83	3	oder	KON	KON
83	4	Steine	NN	NN
83	5	heiß	ADJD	ADJD
83	6	/	$(	$(
83	7	gieße	NN	VVFIN
83	8	Essig	NE	NN
83	9	darauf	PTKVZ	PAV
83	10	/	$(	$(
83	11	und	KON	KON
83	12	halte	VVFIN	VVFIN
83	13	die	ART	ART
83	14	Kleider	NN	NN
83	15	darüber	PAV	PAV
83	16	/	$(	$(
83	17	dass	KOUS	KOUS
83	18	sie	PPER	PPER
83	19	beräuchert	VVPP	VVPP
83	20	werden	VAINF	VAINF
83	21	.	$.	$.
84	1	Häuser	NN	NN
84	2	und	KON	KON
84	3	Gemach	ADV	NN
84	4	zu	PTKZU	PTKZU
84	5	reinigen	VVINF	VVINF
84	6	.	$.	$.
85	1	mit	APPR	APPR
85	2	Lorbeeren	NN	NN
85	3	und	KON	KON
85	4	Wermutstängeln	NN	NN
85	5	oder	KON	KON
85	6	Blättern	NN	NN
85	7	/	$(	$(
85	8	auch	ADV	ADV
85	9	mit	APPR	APPR
85	10	Wacholder	NN	NN
85	11	in	APPR	APPR
85	12	den	ART	ART
85	13	Gemachen	NN	NN
85	14	und	KON	KON
85	15	Häusern	NN	NN
85	16	geräuchert	VVPP	VVPP
85	17	.	$.	$.
86	1	wenn	KOUS	KOUS
86	2	auch	ADV	ADV
86	3	schon	ADV	ADV
86	4	alles	PIS	PIS
86	5	voll	ADJD	ADJD
86	6	Gift	NN	NN
86	7	angesteckt	VVPP	VVPP
86	8	wäre	VAFIN	VAFIN
86	9	/	$(	$(
86	10	so	ADV	ADV
86	11	vertreibt	VVFIN	VVFIN
86	12	es	PPER	PPER
86	13	ihn	PPER	PPER
86	14	.	$.	$.
87	1	diese	PDAT	PDAT
87	2	guten	ADJA	ADJA
87	3	erzählten	VVFIN	ADJA
87	4	Mittel	NN	NN
87	5	soll	VMFIN	VMFIN
87	6	ihm	PPER	PPER
87	7	ein	ART	ART
87	8	jeder	PIAT	PIAT
87	9	Mensch	NN	NN
87	10	nütze	ADJD	ADJD
87	11	machen	VVINF	VVINF
87	12	/	$(	$(
87	13	und	KON	KON
87	14	ihm	PPER	PPER
87	15	dieses	PDAT	PDAT
87	16	alles	PIS	PIS
87	17	aus	APPR	APPR
87	18	Wohlmeinung	NN	NN
87	19	gefallen	VVPP	VVPP
87	20	lassen	VVINF	VVINF
87	21	.	$.	$.
88	1	drei	CARD	CARD
88	2	Remedia	NE	NN
88	3	wider	ADV	APPR
88	4	die	ART	ART
88	5	Pestilenz	NN	NN
88	6	.	$.	$.
89	1	das	ART	ART
89	2	erste	ADJA	ADJA
89	3	ist	VAFIN	VAFIN
89	4	ein	ART	ART
89	5	gutes	ADJD	ADJA
89	6	Präservativ	NN	NN
89	7	.	$.	$.
90	1	dient	NN	VVFIN
90	2	wider	ADV	APPR
90	3	alle	PIAT	PIAT
90	4	besorgende	ADJA	ADJA
90	5	giftigen	ADJA	ADJA
90	6	Infektionen	NN	NN
90	7	und	KON	KON
90	8	Pestilenzen	NN	NN
90	9	/	$(	$(
90	10	vermittels	APPR	VVFIN
90	11	welches	PRELS	PIS
90	12	anno	NN	NE
90	13	1534	CARD	ADJA
90	14	.	$.	$.
90	15	zu	PTKZU	APPR
90	16	Venedig	NE	NE
90	17	in	APPR	APPR
90	18	Italien	NE	NE
90	19	in	APPR	APPR
90	20	dem	ART	ART
90	21	großen	ADJA	ADJA
90	22	Sterben	NN	NN
90	23	viele	ADV	PIAT
90	24	tausend	CARD	CARD
90	25	Menschen	NN	NN
90	26	durch	APPR	APPR
90	27	Gottes	NN	NN
90	28	Gnade	NN	NN
90	29	errettet	VVPP	VVPP
90	30	und	KON	KON
90	31	erhalten	VVPP	VVPP
90	32	worden	VAPP	VAPP
90	33	sind	VAFIN	VAFIN
90	34	.	$.	$.
91	1	des	ART	ART
91	2	Jahres	NN	NN
91	3	über	APPR	APPR
91	4	zur	APPRART	APPRART
91	5	Not	NN	NN
91	6	nur	ADV	ADV
91	7	einmal	ADV	ADV
91	8	zu	PTKZU	PTKZU
91	9	gebrauchen	VVINF	VVINF
91	10	.	$.	$.
92	1	℞	NN	XY
92	2	2.	ADJA	ADJA
92	3	Lot	NN	NN
92	4	Wermut	NN	NN
92	5	3.	CARD	ADJA
92	6	Lot	NN	NN
92	7	Kreuzsalbei	NN	NN
92	8	3.	ADJA	ADJA
92	9	Lot	NN	NN
92	10	Raute	NN	NN
92	11	.	$.	$.
93	1	3.	ADJA	ADJA
93	2	Lot	NN	NN
93	3	Myrrhe	NN	NN
93	4	.	$.	$.
94	1	diese	PDAT	PDAT
94	2	Kräuter	NN	NN
94	3	/	$(	$(
94	4	wann	PWAV	PWAV
94	5	sie	PPER	PPER
94	6	noch	ADV	ADV
94	7	frisch	ADJD	ADJD
94	8	und	KON	KON
94	9	grün	ADJD	ADJD
94	10	sind	VAFIN	VAFIN
94	11	/	$(	$(
94	12	wasche	VVFIN	VVFIN
94	13	in	APPR	APPR
94	14	einem	ART	ART
94	15	Wasser	NN	NN
94	16	fein	VAINF	ADJD
94	17	sauber	ADJD	ADJD
94	18	ab	PTKVZ	PTKVZ
94	19	/	$(	$(
94	20	zerstoße	VVFIN	VVFIN
94	21	sie	PPER	PPER
94	22	alsdann	ADV	VVFIN
94	23	in	APPR	APPR
94	24	einen	ART	ART
94	25	Mörser	NN	NN
94	26	miteinander	ADV	ADV
94	27	/	$(	$(
94	28	dass	KOUS	KOUS
94	29	es	PPER	PPER
94	30	Saft	NN	NN
94	31	gebe	VVFIN	VVFIN
94	32	/	$(	$(
94	33	nimm	NE	VVIMP
94	34	darnach	PAV	ADV
94	35	ein	ART	ART
94	36	Nössel	NN	NN
94	37	des	ART	ART
94	38	besten	ADJA	ADJA
94	39	Weinessigs	NN	NN
94	40	/	$(	$(
94	41	gieße	NN	VVFIN
94	42	solches	PIAT	PIS
94	43	drunter	PAV	PAV
94	44	/	$(	$(
94	45	und	KON	KON
94	46	lasse	VVFIN	VVFIN
94	47	so	ADV	ADV
94	48	dann	ADV	ADV
94	49	die	ART	ART
94	50	Materie	NN	NN
94	51	zusammen	ADV	ADV
94	52	eine	ART	ART
94	53	Nacht	NN	NN
94	54	in	APPR	APPR
94	55	den	ART	ART
94	56	Mörser	NN	NN
94	57	wohl	ADV	ADV
94	58	zugedeckt	VVPP	VVPP
94	59	und	KON	KON
94	60	verkleibt	VVFIN	VVFIN
94	61	stehen	VVFIN	VVFIN
94	62	/	$(	$(
94	63	nächsten	ADJA	ADJA
94	64	Morgens	ADV	NN
94	65	aber	ADV	KON
94	66	seihe	ADJA	VVFIN
94	67	alles	PIS	PIS
94	68	ab	PTKVZ	ADV
94	69	in	APPR	APPR
94	70	einen	ART	ART
94	71	neuen	ADJA	ADJA
94	72	verglasuren	VVFIN	NN
94	73	und	KON	KON
94	74	zuvor	ADV	ADV
94	75	wohl	ADV	ADV
94	76	ausgebrühten	ADJA	ADJA
94	77	Hafen	NN	NN
94	78	oder	KON	KON
94	79	Topf	NN	NN
94	80	.	$.	$.
95	1	tue	VVFIN	VVFIN
95	2	darnach	PAV	ADV
95	3	hierzu	PAV	PAV
95	4	ferner	ADV	ADJD
95	5	:	$.	$(
95	6	2	CARD	CARD
95	7	Lot	NN	NN
95	8	Oelsnitzwurzel	NE	NN
95	9	/	$(	$(
95	10	so	ADV	ADV
95	11	zuvor	ADV	ADV
95	12	pulverisiert	VVPP	VVPP
95	13	worden	VAPP	VAPP
95	14	/	$(	$(
95	15	und	KON	KON
95	16	so	ADV	ADV
95	17	dann	ADV	ADV
95	18	siede	VVFIN	VVFIN
95	19	*	XY	$(
95	20	den	ART	ART
95	21	Saft	NN	NN
95	22	damit	PAV	PAV
95	23	in	APPR	APPR
95	24	dem	ART	ART
95	25	verglasurten	VVFIN	ADJA
95	26	und	KON	KON
95	27	mit	APPR	APPR
95	28	Ton	NN	NN
95	29	wohl	ADV	ADV
95	30	verkleibten	VVFIN	ADJA
95	31	Topf	NN	NN
95	32	/	$(	$(
95	33	dass	KOUS	KOUS
95	34	es	PPER	PPER
95	35	nicht	PTKNEG	PTKNEG
95	36	verrieche	VVFIN	VVFIN
95	37	/	$(	$(
95	38	noch	ADV	ADV
95	39	der	ART	ART
95	40	Brasen	NN	NN
95	41	heraus	PTKVZ	ADV
95	42	gehe	VVFIN	VVFIN
95	43	/	$(	$(
95	44	nachgehends	VVPP	VVFIN
95	45	tue	VVFIN	VVFIN
95	46	ihn	PPER	PPER
95	47	von	APPR	APPR
95	48	den	ART	ART
95	49	Feuer	NN	NN
95	50	/	$(	$(
95	51	lasse	VVFIN	VVFIN
95	52	ihn	PPER	PPER
95	53	eine	ART	ART
95	54	Nacht	NN	NN
95	55	also	ADV	ADV
95	56	verkleibt	VVFIN	ADJD
95	57	stehen	VVFIN	VVFIN
95	58	/	$(	$(
95	59	bis	VVFIN	APPR
95	60	die	ART	ART
95	61	Materie	NN	NN
95	62	erkühlt	NE	VVFIN
95	63	/	$(	$(
95	64	des	ART	ART
95	65	anderen	ADJA	PIAT
95	66	Morgens	ADV	NN
95	67	seihe	ADJA	VVFIN
95	68	solche	PIAT	PIS
95	69	durch	APPR	APPR
95	70	ein	ART	ART
95	71	rein	ADJD	ADV
95	72	Tüchlein	NN	NN
95	73	ab	PTKVZ	ADV
95	74	in	APPR	APPR
95	75	ein	ART	ART
95	76	Glas	NN	NN
95	77	so	ADV	ADV
95	78	ist	VVINF	VAFIN
95	79	es	PPER	PPER
95	80	gut	ADJD	ADJD
95	81	/	$(	$(
95	82	und	KON	KON
95	83	zum	APPRART	APPRART
95	84	heilsamen	ADJA	ADJA
95	85	Gebrauch	NN	NN
95	86	ganz	ADV	ADV
95	87	fertig	ADJD	ADJD
95	88	.	$.	$.
96	1	hiervon	PAV	PAV
96	2	nun	ADV	ADV
96	3	trinke	VVIMP	VVFIN
96	4	4.	ADJA	ADJA
96	5	Morgen	NN	NN
96	6	nacheinander[53]	APPR	ADV
96	7	nacheinander[53]	ADV	ADV
96	8	jedesmal	ADV	ADV
96	9	einen	ART	ART
96	10	Löffel	NN	NN
96	11	voll	ADJD	ADJD
96	12	mit	APPR	APPR
96	13	guten	ADJA	ADJA
96	14	Benedischen	NE	NN
96	15	Theriak	NN	NN
96	16	einer	ART	ART
96	17	Erbsen	NN	NN
96	18	groß	ADJD	ADJD
96	19	darin	PAV	PAV
96	20	zerrührt	VVFIN	VVPP
96	21	/	$(	$(
96	22	und	KON	KON
96	23	zwar	ADV	ADV
96	24	darfst	VVFIN	VMFIN
96	25	du	PPER	PPER
96	26	solches	PIAT	PIAT
96	27	jährlich	ADJA	ADJD
96	28	zu	PTKZU	APPR
96	29	solchen	PIAT	PIAT
96	30	gefährlichen	ADJA	ADJA
96	31	Zeiten	NN	NN
96	32	nur	ADV	ADV
96	33	einmal	ADV	ADV
96	34	tun	VVINF	VVINF
96	35	/	$(	$(
96	36	so	ADV	ADV
96	38	bist	VVFIN	VAFIN
96	39	du	PPER	PPER
96	40	ein	ART	ART
96	41	ganzes	ADV	ADJA
96	42	Jahr	NN	NN
96	43	frei	ADJD	ADJD
96	44	von	APPR	APPR
96	45	der	ART	ART
96	46	Pest	NN	NN
96	47	/	$(	$(
96	48	und	KON	KON
96	49	allen	PIAT	PIAT
96	50	anderen	ADJA	PIS
96	51	ansteckenden	ADJA	ADJA
96	52	giftigen	ADJA	ADJA
96	53	Krankheiten	NN	NN
96	54	.	$.	$.
97	1	wäre	VAFIN	VAFIN
97	2	aber	ADV	ADV
97	3	ein	ART	ART
97	4	Mensch	NN	NN
97	5	/	$(	$(
97	6	er	PPER	PPER
97	7	sei	VAFIN	VAFIN
97	8	jung	ADJD	ADJD
97	9	oder	KON	KON
97	10	alt	ADJD	ADJD
97	11	/	$(	$(
97	12	bereits	ADV	ADV
97	13	von	APPR	APPR
97	14	der	ART	ART
97	15	Pest	NN	NN
97	16	oder	KON	KON
97	17	sonst	ADV	ADV
97	18	einer	ART	ART
97	19	anderen	ADJA	PIAT
97	20	hitzigen	ADJA	ADJA
97	21	und	KON	KON
97	22	giftigen	ADJA	ADJA
97	23	Krankheit	NN	NN
97	24	beladen	VVPP	VVPP
97	25	und	KON	KON
97	26	litt	VVFIN	VVFIN
97	27	deswegen	PAV	PAV
97	28	gefährlichen	ADJA	ADJA
97	29	Anstoß	NN	NN
97	30	/	$(	$(
97	31	der	ART	PRELS
97	32	nehme	VVFIN	VVFIN
97	33	so	ADV	ADV
97	34	balden	ADV	ADJA
97	35	4.	ADJA	ADJA
97	36	Morgen	NN	NN
97	37	nacheinander[54]	APPR	ADV
97	38	nacheinander[54]	ADV	ADV
97	39	/	$(	$(
97	40	jeden	PIAT	PIAT
97	41	Morgen	NN	NN
97	42	4.	ADJA	ADJA
97	43	Löffel	NN	NN
97	44	voll	ADJD	ADJD
97	45	/	$(	$(
97	46	und	KON	KON
97	47	auch	ADV	ADV
97	48	jedesmal	ADV	ADV
97	49	so	ADV	ADV
97	50	viel	ADV	PIAT
97	51	Theriak	NN	NN
97	52	als	KOKOM	KOKOM
97	53	4.	CARD	ADJA
97	54	Erbsen	NN	NN
97	55	groß	ADJD	ADJD
97	56	sein	VAINF	VAINF
97	57	mögen	VMFIN	VMFIN
97	58	/	$(	$(
97	59	von	APPR	APPR
97	60	diesem	PDAT	PDAT
97	61	präparierten	ADJA	ADJA
97	62	Saft	NN	NN
97	63	oder	KON	KON
97	64	Präservativ	NN	NN
97	65	zu	PTKZU	APPR
97	66	sich	PRF	PRF
97	67	/	$(	$(
97	68	jedoch	ADV	ADV
97	69	in	APPR	APPR
97	70	einen	ART	ART
97	71	silbernen	ADJD	ADJA
97	72	oder	KON	KON
97	73	zinnernen	ADJD	ADJA
97	74	Löffel	NN	NN
97	75	/	$(	$(
97	76	lege	VVFIN	VVFIN
97	77	sich	PRF	PRF
97	78	darauf	PAV	PAV
97	79	nieder	PTKVZ	PTKVZ
97	80	und	KON	KON
97	81	schwitze	VVFIN	VVFIN
97	82	wohl	ADV	ADV
97	83	(	$(	$(
97	84	jedoch	ADV	ADV
97	85	fastend	VVPP	ADJD
97	86	und	KON	KON
97	87	unschlafend	ADJD	ADJD
97	88	)	$(	$(
97	89	4.	ADJA	ADJA
97	90	Stunden	NN	NN
97	91	lang	ADJD	ADJD
97	92	.	$.	$.
97	93	nach	APPR	APPR
97	94	Verfließung	NN	NN
97	95	solcher	PIAT	PIAT
97	96	Zeit	NN	NN
97	97	truckne	VVFIN	VVFIN
97	98	er	PPER	PPER
97	99	den	ART	ART
97	100	Schweiß	NN	NN
97	101	wohl	ADV	ADV
97	102	von	APPR	APPR
97	103	seinem	PPOSAT	PPOSAT
97	104	Leib	NN	NN
97	105	/	$(	$(
97	106	und	KON	KON
97	107	ziehe	VVFIN	VVFIN
97	108	so	ADV	ADV
97	109	dann	ADV	ADV
97	110	ein	ART	ART
97	111	weißes	ADJA	ADJA
97	112	mit	APPR	APPR
97	113	guten	ADJA	ADJA
97	114	Rauchwerk	NN	NN
97	115	durchaus	ADV	ADV
97	116	geräuchertes	ADJA	ADJA
97	117	Hemd	NN	NN
97	118	an	APPR	PTKVZ
97	119	/	$(	$(
97	120	und	KON	KON
97	121	lasse	VVFIN	VVFIN
97	122	sich	PRF	PRF
97	123	endlich	ADV	ADV
97	124	im	APPRART	APPRART
97	125	Namen	NN	NN
97	126	Gottes	NN	NN
97	127	darauf	PAV	PAV
97	128	die	ART	ART
97	129	Medianader	NE	NN
97	130	schlagen	VVFIN	VVINF
97	131	/	$(	$(
97	132	so	ADV	ADV
97	133	wird	VAFIN	VAFIN
97	134	/	$(	$(
97	135	ob	KOUS	KOUS
97	136	Gott	NN	NN
97	137	will	VMFIN	VMFIN
97	138	den	ART	ART
97	139	Patienten	NN	NN
97	140	ganz	ADV	ADV
97	141	geholfen	VVPP	VVPP
