	token_ids	tokens	goldlabels	predictions
229	9	solle	VMFIN	VMFIN
229	10	.	$.	$.
230	1	demnach	PAV	ADV
230	2	nun	ADV	ADV
230	3	angezeigt	VVPP	VVPP
230	4	/	$(	$(
230	5	das	ART	ART
230	6	aus	APPR	APPR
230	7	unrechtem	ADJA	ADJA
230	8	Brauch	NN	NN
230	9	dieses	PDAT	PDAT
230	10	Brunnens	NN	NN
230	11	ja	ADV	ADV
230	12	so	ADV	ADV
230	13	bald	ADV	ADV
230	14	was	PWS	PIAT
230	15	Böses	NN	NN
230	16	/	$(	$(
230	17	als	KOKOM	KOKOM
230	18	Gutes	NN	NN
230	19	entstehe	VVFIN	VVFIN
230	20	/	$(	$(
230	21	als	KOKOM	KOKOM
230	22	wird	VAFIN	VAFIN
230	23	hiermit	PAV	PAV
230	24	jedermänniglich	ADJD	PIS
230	25	erinnert	VVFIN	VVPP
230	26	/	$(	$(
230	27	dass	KOUS	KOUS
230	28	er	PPER	PPER
230	29	sich	PRF	PRF
230	30	zuvor	ADV	ADV
230	31	wohl	ADV	ADV
230	32	in	APPR	APPR
230	33	Acht	CARD	NN
230	34	nehme	VVFIN	VVFIN
230	35	/	$(	$(
230	36	damit	PAV	KOUS
230	37	nicht	PTKNEG	PTKNEG
230	38	durch	APPR	APPR
230	39	solchen	PIAT	PIAT
230	40	Missbrauch	NN	NN
230	41	der	ART	ART
230	42	Brunnen	NN	NN
230	43	in	APPR	APPR
230	44	Verdacht	NN	NN
230	45	gezogen	VVPP	VVPP
230	46	werde	VAFIN	VAFIN
230	47	/	$(	$(
230	48	oder	KON	KON
230	49	man	PIS	PIS
230	50	ihm	PPER	PPER
230	51	selbsten	ADV	ADJA
230	52	Geschwulst	NN	NN
230	53	/	$(	$(
230	54	Reißen	NN	NN
230	55	/	$(	$(
230	56	und	KON	KON
230	57	andere	ADJA	PIS
230	58	Beschwerung	NN	NN
230	59	auf	APPR	APPR
230	60	den	ART	ART
230	61	Hals	NN	NN
230	62	ziehe	VVFIN	VVFIN
230	63	/	$(	$(
230	64	wie	PWAV	KOKOM
230	65	ohne	APPR	APPR
230	66	das	ART	PDS
230	67	des	ART	ART
230	68	gemeinen	ADJA	ADJA
230	69	unverständigen	ADJA	ADJA
230	70	Pöbels	NN	NN
230	71	Brauch	NN	NN
230	72	ist	VAFIN	VAFIN
230	73	dass	KOUS	KOUS
230	74	er	PPER	PPER
230	75	anfänglich	NE	ADJD
230	76	/	$(	$(
230	77	wenn	KOUS	KOUS
230	78	solche	PIAT	PIAT
230	79	Brunnen	NN	NN
230	80	und	KON	KON
230	81	Bäder	NN	NN
230	82	neu	ADJD	ADJD
230	83	sein	VAINF	VAINF
230	84	/	$(	$(
230	85	mit	APPR	APPR
230	86	Gewalt	NN	NN
230	87	zuläuft	VVFIN	VVFIN
230	88	/	$(	$(
230	89	ohne	APPR	APPR
230	90	alle	PIAT	PIAT
230	91	nötige	ADJA	ADJA
230	92	Vorbereitung	NN	NN
230	93	/	$(	$(
230	94	als	KOKOM	KOKOM
230	95	dienten	VVFIN	VVFIN
230	96	dieselbigen	PDAT	ADJA
230	97	allein	ADV	ADV
230	98	vor	APPR	APPR
230	99	alle	PIAT	PIAT
230	100	Krankheiten	NN	NN
230	101	/	$(	$(
230	102	hernach	ADV	ADV
230	103	aber	ADV	ADV
230	104	/	$(	$(
230	105	wenn	KOUS	KOUS
230	106	es	PPER	PPER
230	107	nicht	PTKNEG	PTKNEG
230	108	nach	APPR	APPR
230	109	ihren	PPOSAT	PPOSAT
230	110	Willen	NN	NN
230	111	geht	VVFIN	VVFIN
230	112	/	$(	$(
230	113	mit	APPR	APPR
230	114	gleicher	ADJA	ADJA
230	115	Unbedachtsamkeit	NN	NN
230	116	/	$(	$(
230	117	als	KOKOM	KOUS
230	118	sie	PPER	PPER
230	119	zu	PTKZU	PTKZU
230	120	gelauffen	VVPP	VVINF
230	121	/	$(	$(
230	122	hinweg	APZR	ADV
230	123	gelaufen	VVFIN	VVPP
230	124	/	$(	$(
230	125	und	KON	KON
230	126	dieselbige	PDAT	ADJA
230	127	liegen	VVFIN	VVFIN
230	128	lassen	VVINF	VVINF
230	129	.	$.	$.
231	1	wie	PWAV	KOUS
231	2	der	ART	ART
231	3	Herr	NN	NN
231	4	Chyträus	NE	NE
231	5	erzählt	VVFIN	VVFIN
231	6	in	APPR	APPR
231	7	seiner	PPOSAT	PPOSAT
231	8	Chronico	NE	NE
231	9	,	$,	$,
231	10	dass	KOUS	KOUS
231	11	es	PPER	PPER
231	12	Anno	NN	NE
231	13	1556	CARD	ADJA
231	14	.	$.	$.
231	15	geschehen	VVPP	VVPP
231	16	sei	VAFIN	VAFIN
231	17	bei	APPR	APPR
231	18	einem	ART	ART
231	19	Brunnen	NN	NN
231	20	in	APPR	APPR
231	21	dem	ART	ART
231	22	Herzogtum	NN	NN
231	23	Braunschweig	NE	NE
231	24	an	APPR	APPR
231	25	der	ART	ART
231	26	Weser	NE	NE
231	27	über	APPR	APPR
231	28	Hameln	NE	NE
231	29	/	$(	$(
231	30	dessen	PDS	PDS
231	31	auch	ADV	ADV
231	32	Herr	NN	NN
231	33	Johann	NE	NE
231	34	Becherer	NN	NN
231	35	in	APPR	APPR
231	36	seiner	PPOSAT	PPOSAT
231	37	Thüringischen	NN	NN
231	38	Chronica	NE	NN
231	39	Anno	NN	NE
231	40	1602	CARD	CARD
231	41	zu	PTKZU	APPR
231	42	Mühlhausen	NE	NE
231	43	gedruckt	VVPP	ADJD
231	44	Meldung	NN	NN
231	45	tut	VVFIN	VVFIN
231	46	.	$.	$.
232	1	und	KON	KON
232	2	ist	VAFIN	VAFIN
232	3	beides	PIS	PIS
232	4	unrecht	NN	ADJD
232	5	/	$(	$(
232	6	wenn	KOUS	KOUS
232	7	man	PIS	PIS
232	8	entweder	KON	KON
232	9	aus	APPR	APPR
232	10	Unbedacht	ADJD	NN
232	11	zu	PTKZU	PTKA
232	12	viele	ADV	PIAT
232	13	Kräfte	NN	NN
232	14	diesen	PDAT	PDAT
232	15	und	KON	KON
232	16	anderen	ADJA	PIS
232	17	natürlichen	ADJA	ADJA
232	18	Mitteln	NN	NN
232	19	zuschreibt	VVFIN	VVFIN
232	20	/	$(	$(
232	21	oder	KON	KON
232	22	aus	APPR	APPR
232	23	Leichtfertigkeit	NN	NN
232	24	dieselbe	PDAT	PDS
232	25	bald	ADV	ADV
232	26	ganz	ADV	ADV
232	27	und	KON	KON
232	28	gar	ADV	ADV
232	29	fahren	VVINF	VVINF
232	30	lässt	VVFIN	VVFIN
232	31	und	KON	KON
232	32	vernichtet	VVPP	VVPP
232	33	.	$.	$.
233	1	derowegen	ADV	VVFIN
233	2	so	ADV	ADV
233	3	nun	ADV	ADV
233	4	jemand	PIS	PIS
233	5	diesen	PDAT	PDAT
233	6	Brunnen	NN	NN
233	7	recht	ADJD	ADJD
233	8	brauchen	VVFIN	VVINF
233	9	will	VMFIN	VMFIN
233	10	/	$(	$(
233	11	oder	KON	KON
233	12	denselben	PDAT	PDS
233	13	zu	PTKZU	PTKZU
233	14	brauchen	VVFIN	VVFIN
233	15	ihn	PPER	PPER
233	16	die	ART	ART
233	17	Not	NN	NN
233	18	zwingt	VVFIN	VVFIN
233	19	/	$(	$(
233	20	der	ART	PRELS
233	21	soll	VMFIN	VMFIN
233	22	erstlich	ADV	ADJD
233	23	wissen	VVINF	VVINF
233	24	/	$(	$(
233	25	dass	KOUS	KOUS
233	26	dieser	PDAT	PDAT
233	27	Brunnen	NN	NN
233	28	vor	APPR	APPR
233	29	sich	PRF	PRF
233	30	selbst	ADV	ADV
233	31	/	$(	$(
233	32	die	ART	ART
233	33	Natur	NN	NN
233	34	zu	PTKZU	PTKZU
233	35	purgieren	VVINF	VVINF
233	36	nicht	PTKNEG	PTKNEG
233	37	hat	VAFIN	VAFIN
233	38	/	$(	$(
233	39	sintemal	KOUS	ADV
233	40	er	PPER	PPER
233	41	unter	APPR	APPR
233	42	hundert	CARD	CARD
233	43	Personen	NN	NN
233	44	kaum	ADV	ADV
233	45	eine	ART	PIS
233	46	purgiert	VVFIN	VVFIN
233	47	/	$(	$(
233	48	und	KON	KON
233	49	ob	KOUS	KOUS
233	50	gleich	ADV	ADJD
233	51	bei	APPR	APPR
233	52	etlichen	ADJA	PIAT
233	53	purgationes	NE	NN
233	54	erfolgen	VVINF	VVINF
233	55	/	$(	$(
233	56	so	ADV	ADV
233	57	geschieht	VVFIN	VVFIN
233	58	es	PPER	PPER
233	59	doch	ADV	ADV
233	60	nur	ADV	ADV
233	61	zufälliger	ADJA	ADJA
233	62	Weise	NN	NN
233	63	/	$(	$(
233	64	weil	KOUS	KOUS
233	65	durch	APPR	APPR
233	66	diesen	PDAT	PDAT
233	67	Brunnen	NN	NN
233	68	entweder	KON	KON
233	69	die	ART	ART
233	70	bösen	ADJA	ADJA
233	71	Feuchtigkeiten	NN	NN
233	72	erweicht	VVFIN	VVPP
233	73	und	KON	KON
233	74	zubereitet	VVPP	VVPP
233	75	werden	VAINF	VAINF
233	76	/	$(	$(
233	77	dass	KOUS	KOUS
233	78	sie	PPER	PPER
233	79	hernach	ADV	ADV
233	80	von	APPR	APPR
233	81	der	ART	ART
233	82	Natur	NN	NN
233	83	ausgetrieben	VVPP	VVPP
233	84	/	$(	$(
233	85	oder	KON	KON
233	86	die	ART	ART
233	87	Natur	NN	NN
233	88	durch	APPR	APPR
233	89	denselben	PDAT	PDS
233	90	gestärkt	VVPP	VVPP
233	91	wird	VAFIN	VAFIN
233	92	/	$(	$(
233	93	dass	KOUS	KOUS
233	94	sie	PPER	PPER
233	95	solche	PIAT	PIAT
233	96	böse	ADJA	ADJA
233	97	Feuchtigkeit	NN	NN
233	98	angreift	VVFIN	VVFIN
233	99	/	$(	$(
233	100	und	KON	KON
233	101	durch	APPR	APPR
233	102	bequeme	ADJA	ADJA
233	103	/	$(	$(
233	104	oder	KON	KON
233	105	sonsten	ADV	VVFIN
233	106	ihr	PPOSAT	PPER
233	107	vor	APPR	APPR
233	108	dessen	PDS	PDAT
233	109	gewöhnliche	ADJA	ADJA
233	110	Wege	NN	NN
233	111	ausführt	VVFIN	VVFIN
233	112	.	$.	$.
234	1	dergleichen	PIS	PIS
234	2	weiß	VVFIN	VVFIN
234	3	ich	PPER	PPER
234	4	dass	KOUS	KOUS
234	5	sich	PPER	PRF
234	6	es	PPER	PPER
234	7	auch	ADV	ADV
234	8	mit	APPR	APPR
234	9	dem	ART	ART
234	10	lapidaren	NE	ADJA
234	11	Bezoar	NN	NN
234	12	oder	KON	KON
234	13	Giftstein	NN	NN
234	14	zugetragen	VVPP	VVPP
234	15	/	$(	$(
234	16	dass	KOUS	KOUS
234	17	/	$(	$(
234	18	da	ADV	KOUS
234	19	man	PIS	PIS
234	20	denselben	PDAT	PDS
234	21	einem	ART	ART
234	22	Patienten	NN	NN
234	23	eingegeben	VVPP	VVINF
234	24	/	$(	$(
234	25	gleich	ADV	ADJD
234	26	so	ADV	ADV
234	27	viel	ADV	ADV
234	28	/	$(	$(
234	29	Salva	NE	NE
234	30	reverentia	NE	NE
234	31	,	$,	$,
234	32	Stuhlgänge	NN	NN
234	33	darauf	PAV	PAV
234	34	erfolgten	VVFIN	VVFIN
234	35	/	$(	$(
234	36	so	ADV	ADV
234	37	viele	ADV	PIAT
234	38	Gerstenkörner	NN	NN
234	39	schwer	ADJD	ADJD
234	40	desselben	PDS	PDS
234	41	eingenommen	VVPP	VVPP
234	42	worden	VAPP	VAPP
234	43	/	$(	$(
234	44	welches	PRELS	PWS
234	45	doch	ADV	ADV
234	46	ganz	ADV	ADV
234	47	und	KON	KON
234	48	gar	ADV	ADV
234	49	wider	APPR	APPR
234	50	die	ART	ART
234	51	Natur	NN	NN
234	52	des	ART	ART
234	53	Steins	NN	NN
234	54	läuft	VVFIN	VVFIN
234	55	/	$(	$(
234	56	sintemal	KOUS	ADV
234	57	derselbe	PDAT	PDS
234	58	den	ART	ART
234	59	Schweiß	NN	NN
234	60	treibt	VVFIN	VVFIN
234	61	/	$(	$(
234	62	und	KON	KON
234	63	also	ADV	ADV
234	64	viel	ADV	ADV
234	65	mehr	ADV	ADV
234	66	verstopft	VVFIN	VVPP
234	67	.	$.	$.
235	1	dieweil	KOUS	ADV
235	2	auch	ADV	ADV
235	3	bisweilen	ADV	ADV
235	4	/	$(	$(
235	5	wenn	KOUS	KOUS
235	6	man	PIS	PIS
235	7	diesen	PDAT	PDAT
235	8	Brunnen	NN	NN
235	9	braucht	VVFIN	VVFIN
235	10	/	$(	$(
235	11	ein	ART	ART
235	12	Reißen	NN	NN
235	13	oder	KON	KON
235	14	andere	ADJA	PIS
235	15	Angelegenheit	NN	NN
235	16	entsteht	VVFIN	VVFIN
235	17	/	$(	$(
235	18	wann	PWAV	PWAV
235	19	der	ART	ART
235	20	Leib	NN	NN
235	21	nicht	PTKNEG	PTKNEG
235	22	zuvor	ADV	ADV
235	23	purgiert	VVFIN	VVFIN
235	24	oder	KON	KON
235	25	gereinigt	VVPP	VVPP
235	26	/	$(	$(
235	27	als	KOKOM	KOKOM
235	28	ist	VAFIN	VAFIN
235	29	von	APPR	APPR
235	30	Nöten	VVINF	NN
235	31	/	$(	$(
235	32	dass	KOUS	KOUS
235	33	ein	ART	ART
235	34	jeder	PIAT	PIS
235	35	zuvor	ADV	ADV
235	36	sich	PRF	PRF
235	37	prüfe	VVFIN	VVFIN
235	38	/	$(	$(
235	39	oder	KON	KON
235	40	eines	ART	ART
235	41	verständigen	VVINF	ADJA
235	42	/	$(	$(
235	43	treuen	ADJA	ADJA
235	44	Medizi	NE	NN
235	45	Rat	NN	NN
235	46	brauche	VVFIN	VVFIN
235	47	/	$(	$(
235	48	denn	KON	KON
235	49	da	ADV	ADV
235	50	keine	PIAT	PIAT
235	51	übrige	ADJA	ADJA
235	52	böse	ADJA	ADJA
235	53	Feuchtigkeit	NN	NN
235	54	im	APPRART	APPRART
235	55	Leib	NN	NN
235	56	vorhanden	ADJD	ADJD
235	57	/	$(	$(
235	58	oder	KON	KON
235	59	sonsten	ADV	ADV
235	60	keine	PIAT	PIAT
235	61	Hinderung	NN	NN
235	62	vorfällt	VVFIN	VVFIN
235	63	/	$(	$(
235	64	darf	VMFIN	VMFIN
235	65	es	PPER	PPER
235	66	keiner	PIS	PIAT
235	67	Zubereitung	NN	NN
235	68	oder	KON	KON
235	69	Purgation	NN	NN
235	70	.	$.	$.
236	1	wann	PWAV	PWAV
236	2	aber	ADV	ADV
236	3	der	ART	ART
236	4	Leib	NN	NN
236	5	voller	ADJA	ADJA
236	6	Unreinigkeit	NN	NN
236	7	steckt	VVFIN	VVFIN
236	8	/	$(	$(
236	9	oder	KON	KON
236	10	sonsten	ADV	ADV
236	11	eine	ART	ART
236	12	Krankheit	NN	NN
236	13	vorhanden	ADJD	ADJD
236	14	/	$(	$(
236	15	deren	PRELAT	PRELAT
236	16	rechte	ADJA	ADJA
236	17	Ursache	NN	NN
236	18	dem	ART	ART
236	19	Patienten	NN	NN
236	20	verborgen	VVPP	VVPP
236	21	/	$(	$(
236	22	oder	KON	KON
236	23	nicht	PTKNEG	PTKNEG
236	24	eigentlich	ADV	ADV
236	25	bewusst	ADJD	ADJD
236	26	/	$(	$(
236	27	der	ART	PRELS
236	28	erhole	VVFIN	VVFIN
236	29	sich	PRF	PRF
236	30	zuvor	ADV	ADV
236	31	Rat	NN	NN
236	32	bei	APPR	APPR
236	33	einem	ART	ART
236	34	Medico	NE	NE
236	35	,	$,	$,
236	36	lasse	VVFIN	VVFIN
236	37	sich	PRF	PRF
236	38	präparieren	VVINF	VVINF
236	39	und	KON	KON
236	40	purgieren	VVINF	VVFIN
236	41	/	$(	$(
236	42	und	KON	KON
236	43	brauche	VVFIN	VVFIN
236	44	denn	KON	ADV
236	45	im	APPRART	APPRART
236	46	Namen	NN	NN
236	47	Gottes	NN	NN
236	48	den	ART	ART
236	49	Brunnen	NN	NN
236	50	/	$(	$(
236	51	wie	KOKOM	KOKOM
236	52	folgt	VVFIN	ADJD
236	53	:	$.	$(
236	54	erstlich	ADV	ADJD
236	55	in	APPR	APPR
236	56	Hauptbeschwerung	NN	NN
236	57	/	$(	$(
236	58	Dumpf	ADJD	NN
236	59	/	$(	$(
236	60	und	KON	KON
236	61	im	APPRART	APPRART
236	62	Stein	NN	NN
236	63	/	$(	$(
236	64	braucht	VVFIN	VVFIN
236	65	man	PIS	PIS
236	66	ihn	PPER	PPER
236	67	nur	ADV	ADV
236	68	zum	APPRART	APPRART
236	69	Trinken	VVFIN	NN
236	70	/	$(	$(
236	71	wiewohl	KOUS	KOUS
236	72	man	PIS	PIS
236	73	in	APPR	APPR
236	74	Hauptbeschwerung	NN	NN
236	75	und	KON	KON
236	76	im	APPRART	APPRART
236	77	Stein	NN	NN
236	78	ihn	PPER	PPER
236	79	auch	ADV	ADV
236	80	von	APPR	APPR
236	81	außen	NN	ADV
236	82	/	$(	$(
236	83	umzuschlagen	VVIZU	VVIZU
236	84	und	KON	KON
236	85	aufzulegen	APPR	VVIZU
236	86	brauchen	VVFIN	VVINF
236	87	kann	VMFIN	VMFIN
236	88	.	$.	$.
237	1	allhier	ADV	ADJA
237	2	entsteht	VVFIN	VVFIN
237	3	bald	ADV	ADV
237	4	eine	ART	ART
237	5	Frage	NN	NN
237	6	/	$(	$(
237	7	ob	KOUS	KOUS
237	8	man	PIS	PIS
237	9	ihn	PPER	PPER
237	10	kalt	ADJD	ADJD
237	11	/	$(	$(
237	12	und	KON	KON
237	13	wie	KOKOM	KOUS
237	14	man	PIS	PIS
237	15	zukommt	VVFIN	VVFIN
237	16	/	$(	$(
237	17	oder	KON	KON
237	18	aber	ADV	ADV
237	19	warm	ADJD	ADJD
237	20	und	KON	KON
237	21	auf	APPR	APPR
237	22	gewisse	ADJA	ADJA
237	23	Masse	NN	NN
237	24	trinken	VVFIN	VVINF
237	25	solle	VMFIN	VMFIN
237	26	?	$.	$.
238	1	zwar	ADV	ADV
238	2	die	ART	ART
238	3	Kälte	NN	NN
238	4	oder	KON	KON
238	5	Wärme	NN	NN
238	6	betreffend	ADJD	ADJD
238	7	/	$(	$(
238	8	halte	VVFIN	VVFIN
238	9	ich	PPER	PPER
238	10	dafür	PAV	PAV
238	11	/	$(	$(
238	12	dass	KOUS	KOUS
238	13	er	PPER	PPER
238	14	warm	ADJD	ADJD
238	15	besser	ADJD	ADJD
238	16	zu	PTKZU	PTKZU
238	17	trinken	VVFIN	VVINF
238	18	sei	VAFIN	VAFIN
238	19	/	$(	$(
238	20	denn	KON	KON
238	21	kalt	ADJD	ADJD
238	22	/	$(	$(
238	23	aus	APPR	APPR
238	24	folgenden	ADJA	ADJA
238	25	Ursachen	NN	NN
238	26	:	$.	$(
238	27	erstlich	ADV	ADJD
238	28	/	$(	$(
238	29	dieweil	KOUS	ADV
238	30	die	ART	ART
238	31	Kräfte	NN	NN
238	32	dieses	PDAT	PDAT
238	33	Wassers	NN	NN
238	34	mehr	ADV	ADV
238	35	in	APPR	APPR
238	36	einer	ART	ART
238	37	corporalischen	ADJA	ADJA
238	38	denn	KON	KON
238	39	spiritualischen	ADJD	ADJA
238	40	oder	KON	KON
238	41	dünstigen	ADJA	ADJA
238	42	Minera	NN	NE
238	43	bestehen	VVFIN	VVFIN
238	44	/	$(	$(
238	45	dass	KOUS	KOUS
238	46	also	ADV	ADV
238	47	nicht	PTKNEG	PTKNEG
238	48	/	$(	$(
238	49	wie	KOKOM	KOUS
238	50	in	APPR	APPR
238	51	meistes	PIAT	PIAT
238	52	Teils	NN	NN
238	53	Sauerbrunnen	NN	NN
238	54	/	$(	$(
238	55	zu	PTKZU	PTKZU
238	56	befahren	VVPP	VVINF
238	57	/	$(	$(
238	58	dass	KOUS	KOUS
238	59	durch	APPR	APPR
238	60	das	ART	ART
238	61	Wärmen	VVFIN	NN
238	62	die	ART	ART
238	63	Kräfte	NN	NN
238	64	weg	PTKVZ	ADV
238	65	gehen	VVINF	VVINF
238	66	und	KON	KON
238	67	verrauchen	VVINF	VVINF
238	68	möchten	VMFIN	VMFIN
238	69	.	$.	$.
239	1	hergegen	ADV	VVFIN
239	2	aber	ADV	ADV
239	3	durch	APPR	APPR
239	4	die	ART	ART
239	5	Wärme	NN	NN
239	6	und	KON	KON
239	7	actualem	NE	ADJA
239	8	caliditatem	NE	NN
239	9	1.	NE	CARD
240	1	die	ART	ART
240	2	cruditates	NE	NN
240	3	des	ART	ART
240	4	Wassers	NN	NN
240	5	/	$(	$(
240	6	sonderlich	ADJD	ADJD
240	7	die	ART	ART
240	8	jenigen	PIAT	NN
240	9	/	$(	$(
240	10	welche	PWAT	PRELS
240	11	von	APPR	APPR
240	12	den	ART	ART
240	13	wilden	ADJA	ADJA
240	14	Quellen	NN	NN
240	15	dazu	PAV	PAV
240	16	kommen	VVFIN	VVINF
240	17	/	$(	$(
240	18	etwas	PIS	ADV
240	19	korrigiert	VVPP	VVPP
240	20	werden	VAINF	VAINF
240	21	.	$.	$.
241	1	2.	NE	ADV
241	2	wegen	APPR	APPR
241	3	der	ART	ART
241	4	Wärme	NN	NN
241	5	dies	PDS	PDS
241	6	Wasser	NN	NN
241	7	dem	ART	ART
241	8	Magen	NN	NN
241	9	bequemer	ADJD	ADJD
241	10	und	KON	KON
241	11	dienlicher	ADJA	ADJD
241	12	.	$.	$.
242	1	3.	NE	CARD
243	1	das	ART	ART
243	2	irdische	ADJA	ADJA
243	3	und	KON	KON
243	4	grobe	ADJA	ADJA
243	5	Erdpech	NN	NN
243	6	/	$(	$(
243	7	wenn	KOUS	KOUS
243	8	dessen	PDS	PDS
243	9	zu	PTKZU	PTKA
243	10	viel	ADV	ADV
243	11	dabei	PAV	PAV
243	12	ist	VAFIN	VAFIN
243	13	/	$(	$(
243	14	sich	PRF	PRF
243	15	etwas	PIS	ADV
243	16	sondert	VVFIN	VVFIN
243	17	und	KON	KON
243	18	zu	PTKZU	APPR
243	19	Grunde	NN	NN
243	20	setzt	VVFIN	VVFIN
243	21	/	$(	$(
243	22	damit	PAV	KOUS
243	23	dasselbe	PDAT	PDS
243	24	wegen	APPR	APPR
243	25	großer	ADJA	ADJA
243	26	Menge	NN	NN
243	27	nicht	PTKNEG	PTKNEG
243	28	ins	APPRART	APPRART
243	29	Haupt	NN	NN
243	30	steige	VVFIN	VVFIN
243	31	/	$(	$(
243	32	und	KON	KON
243	33	Wehtag	NN	NN
243	34	darin	PAV	PAV
243	35	verursache	VVFIN	VVFIN
243	36	.	$.	$.
244	1	4.	NE	ADJA
245	1	der	ART	ART
245	2	Brunnen	NN	NN
245	3	desto	ADV	KON
245	4	besser	ADJD	ADJD
245	5	durchdringt	VVFIN	VVFIN
245	6	/	$(	$(
245	7	und	KON	KON
245	8	seine	PPOSAT	PPOSAT
245	9	Wirkung	NN	NN
245	10	desto	ADV	KON
245	11	schleiniger	NN	ADJD
245	12	verrichtet	VVPP	VVFIN
245	13	/	$(	$(
245	14	insonderheit	ADV	NN
245	15	den	ART	ART
245	16	Schweiß	NN	NN
245	17	desto	ADV	KON
245	18	ehe	KOUS	KOUS
245	19	und	KON	KON
245	20	besser	ADJD	ADJD
245	21	fördert	VVFIN	VVFIN
245	22	.	$.	$.
246	1	doch	KON	KON
246	2	mag	VMFIN	VMFIN
246	3	man	PIS	PIS
246	4	über	APPR	APPR
246	5	der	ART	ART
246	6	Mahlzeit	NN	NN
246	7	vor	APPR	APPR
246	8	den	ART	ART
246	9	Durst	NN	NN
246	10	denselben	PDAT	PDS
246	11	auch	ADV	ADV
246	12	wohl	ADV	ADV
246	13	kalt	ADJD	ADJD
246	14	trinken	VVFIN	VVINF
246	15	.	$.	$.
247	1	was	PWS	PWS
247	2	aber	ADV	ADV
247	3	die	ART	ART
247	4	Maß	NN	NN
247	5	und	KON	KON
247	6	Menge	NN	NN
247	7	belangt	VVFIN	VVFIN
247	8	/	$(	$(
247	9	halte	VVFIN	VVFIN
247	10	ich	PPER	PPER
247	11	es	PPER	PPER
247	12	nicht	PTKNEG	PTKNEG
247	13	vonnoͤhten	ADV	ADJD
247	14	/	$(	$(
247	15	dass	KOUS	KOUS
247	16	man	PIS	PIS
247	17	wie	KOKOM	KOKOM
247	18	in	APPR	APPR
247	19	Sauerbrunnen	NN	NN
247	20	und	KON	KON
247	21	warmen	ADJA	ADJA
247	22	Bädern	NN	NN
247	23	an	APPR	APPR
247	24	einer	ART	ART
247	25	geringen	ADJA	ADJA
247	26	Quantität	NN	NN
247	27	anfahe	VVFIN	VVFIN
247	28	/	$(	$(
247	29	damit	PAV	KOUS
247	30	täglich	ADJD	ADJD
247	31	steige	VVFIN	VVFIN
247	32	/	$(	$(
247	33	und	KON	KON
247	34	hernach	ADV	ADV
247	35	wieder	ADV	ADV
247	36	gemachsam	ADJD	ADJD
247	37	nachlasse	VVFIN	VVFIN
247	38	/	$(	$(
247	39	dieweil	KOUS	ADV
247	40	in	APPR	APPR
247	41	warmen	ADJA	ADJA
247	42	Bädern	NN	NN
247	43	das	ART	ART
247	44	Wasser	NN	NN
247	45	so	ADV	ADV
247	46	stark	ADJD	ADJD
247	47	/	$(	$(
247	48	und	KON	KON
247	49	unserer	PPOSAT	PPOSAT
247	50	Natur	NN	NN
247	51	so	ADV	ADV
247	52	sehr	ADV	ADV
247	53	zuwider	ADJD	PTKVZ
247	54	/	$(	$(
247	55	dass	KOUS	KOUS
247	56	man	PIS	PIS
247	57	der	ART	ART
247	58	plötzlichen	ADJA	ADJA
247	59	Änderung	NN	NN
247	60	wegen	APPR	APPO
247	61	/	$(	$(
247	62	welche	PWAT	PRELS
247	63	nicht	PTKNEG	PTKNEG
247	64	ohne	APPR	APPR
247	65	Gefahr	NN	NN
247	66	ist	VAFIN	VAFIN
247	67	/	$(	$(
247	68	sich	PRF	PRF
247	69	billig	ADJD	ADJD
247	70	befahren	VVPP	VVINF
247	71	/	$(	$(
247	72	und	KON	KON
247	73	derowegen	ADV	VVFIN
247	74	des	ART	ART
247	75	Wassers	NN	NN
247	76	allmählich	ADJD	ADJD
247	77	gewohnen	VVINF	VVPP
247	78	/	$(	$(
247	79	und	KON	KON
247	80	wiederum	ADV	ADV
247	81	entwohnen	VVINF	VVINF
247	82	muss	VMFIN	VMFIN
247	83	/	$(	$(
247	84	welches	PWS	PWS
247	85	aber	ADV	ADV
247	86	in	APPR	APPR
247	87	diesem	PDAT	PDAT
247	88	Brunnen	NN	NN
247	89	nicht	PTKNEG	PTKNEG
247	90	zu	PTKZU	PTKZU
247	91	besorgen	VVINF	VVINF
247	92	/	$(	$(
247	93	sintemal	KOUS	ADV
247	94	die	ART	ART
247	95	Erfahrung	NN	NN
247	96	bezeugt	VVFIN	VVFIN
247	97	/	$(	$(
247	98	dass	KOUS	KOUS
247	99	ein	ART	ART
247	100	scheinbarlicher	ADJA	ADJA
247	101	Unterschied	NN	NN
247	102	der	ART	ART
247	103	Wirkung	NN	NN
247	104	daher	PAV	PAV
247	105	verursacht	VVPP	VVPP
247	106	/	$(	$(
247	107	dass	KOUS	KOUS
247	108	etliche	PIAT	PIS
247	109	viel	ADV	ADV
247	110	/	$(	$(
247	111	etliche	PIAT	PIAT
247	112	wenig	PIS	ADV
247	113	dieses	PDAT	PDAT
247	114	Wassers	NN	NN
247	115	gebraucht	VVPP	VVPP
247	116	/	$(	$(
247	117	menniglichen	ADJA	ADJA
247	118	aber	ADV	ADV
247	119	dahin	PAV	PAV
247	120	gesehen	VVPP	VVPP
247	121	/	$(	$(
247	122	was	PWS	PRELS
247	123	eines	ART	ART
247	124	jeden	PIAT	PIAT
247	125	Natur	NN	NN
247	126	leiden	VVINF	VVINF
247	127	und	KON	KON
247	128	ertragen	VVINF	VVINF
