SID	TID	TOKEN	POS1	POS2
232	1	wie	PWAV	KOUS
232	2	der	ART	ART
232	3	Herr	NN	NN
232	4	Chyträus	NE	NN
232	5	erzählt	VVFIN	VVFIN
232	6	in	APPR	APPR
232	7	seiner	PPOSAT	PPOSAT
232	8	Chronico	NE	NN
232	9	,	$,	$,
232	10	dass	KOUS	KOUS
232	11	es	PPER	PPER
232	12	Anno	NN	NE
232	13	1556	CARD	ADJA
232	14	.	$.	$.
232	15	geschehen	VVPP	VVPP
232	16	sei	VAFIN	VAFIN
232	17	bei	APPR	APPR
232	18	einem	ART	ART
232	19	Brunnen	NN	NN
232	20	in	APPR	APPR
232	21	dem	ART	ART
232	22	Herzogtum	NN	NN
232	23	Braunschweig	NE	NE
232	24	an	APPR	APPR
232	25	der	ART	ART
232	26	Weser	NE	NE
232	27	über	APPR	APPR
232	28	Hameln	NE	NE
232	29	/	$(	$(
232	30	dessen	PDS	PRELAT
232	31	auch	ADV	ADV
232	32	Herr	NN	NN
232	33	Johann	NE	NE
232	34	Becherer	NN	NN
232	35	in	APPR	APPR
232	36	seiner	PPOSAT	PPOSAT
232	37	Thüringischen	NN	ADJA
232	38	Chronica	NE	NN
232	39	Anno	NN	NE
232	40	1602	CARD	CARD
232	41	zu	PTKZU	APPR
232	42	Mühlhausen	NE	NE
232	43	gedruckt	VVPP	VVPP
232	44	Meldung	NN	NN
232	45	tut	VVFIN	VVFIN
232	46	.	$.	$.
233	1	und	KON	KON
233	2	ist	VAFIN	VAFIN
233	3	beides	PIS	PIS
233	4	unrecht	NN	ADJD
233	5	/	$(	$(
233	6	wenn	KOUS	KOUS
233	7	man	PIS	PIS
233	8	entweder	KON	KON
233	9	aus	APPR	APPR
233	10	Unbedacht	ADJD	NN
233	11	zu	PTKZU	PTKA
233	12	viele	ADV	PIAT
233	13	Kräfte	NN	NN
233	14	diesen	PDAT	PDAT
233	15	und	KON	KON
233	16	anderen	ADJA	PIS
233	17	natürlichen	ADJA	ADJA
233	18	Mitteln	NN	NN
233	19	zuschreibt	VVFIN	VVFIN
233	20	/	$(	$(
233	21	oder	KON	KON
233	22	aus	APPR	APPR
233	23	Leichtfertigkeit	NN	NN
233	24	dieselbe	PDAT	PDS
233	25	bald	ADV	ADV
233	26	ganz	ADV	ADV
233	27	und	KON	KON
233	28	gar	ADV	ADV
233	29	fahren	VVINF	VVINF
233	30	lässt	VVFIN	VVFIN
233	31	und	KON	KON
233	32	vernichtet	VVPP	VVPP
233	33	.	$.	$.
234	1	derowegen	ADV	NN
234	2	so	ADV	ADV
234	3	nun	ADV	ADV
234	4	jemand	PIS	PIS
234	5	diesen	PDAT	PDAT
234	6	Brunnen	NN	NN
234	7	recht	ADJD	ADJD
234	8	brauchen	VVFIN	VVINF
234	9	will	VMFIN	VMFIN
234	10	/	$(	$(
234	11	oder	KON	KON
234	12	denselben	PDAT	PDS
234	13	zu	PTKZU	PTKZU
234	14	brauchen	VVFIN	VVINF
234	15	ihn	PPER	PPER
234	16	die	ART	ART
234	17	Not	NN	NN
234	18	zwingt	VVFIN	VVFIN
234	19	/	$(	$(
234	20	der	ART	PDS
234	21	soll	VMFIN	VMFIN
234	22	erstlich	ADV	ADJD
234	23	wissen	VVINF	VVINF
234	24	/	$(	$(
234	25	dass	KOUS	KOUS
234	26	dieser	PDAT	PDAT
234	27	Brunnen	NN	NN
234	28	vor	APPR	APPR
234	29	sich	PRF	PRF
234	30	selbst	ADV	ADV
234	31	/	$(	$(
234	32	die	ART	ART
234	33	Natur	NN	NN
234	34	zu	PTKZU	PTKZU
234	35	purgieren	VVINF	VVINF
234	36	nicht	PTKNEG	PTKNEG
234	37	hat	VAFIN	VAFIN
234	38	/	$(	$(
234	39	sintemal	KOUS	ADV
234	40	er	PPER	PPER
234	41	unter	APPR	APPR
234	42	hundert	CARD	CARD
234	43	Personen	NN	NN
234	44	kaum	ADV	ADV
234	45	eine	ART	PIS
234	46	purgiert	VVFIN	VVFIN
234	47	/	$(	$(
234	48	und	KON	KON
234	49	ob	KOUS	KOUS
234	50	gleich	ADV	ADJD
234	51	bei	APPR	APPR
234	52	etlichen	ADJA	PIAT
234	53	purgationes	NE	NN
234	54	erfolgen	VVINF	VVINF
234	55	/	$(	$(
234	56	so	ADV	ADV
234	57	geschieht	VVFIN	VVFIN
234	58	es	PPER	PPER
234	59	doch	ADV	ADV
234	60	nur	ADV	ADV
234	61	zufälliger	ADJA	ADJA
234	62	Weise	NN	NN
234	63	/	$(	$(
234	64	weil	KOUS	KOUS
234	65	durch	APPR	APPR
234	66	diesen	PDAT	PDAT
234	67	Brunnen	NN	NN
234	68	entweder	KON	KON
234	69	die	ART	ART
234	70	bösen	ADJA	ADJA
234	71	Feuchtigkeiten	NN	NN
234	72	erweicht	VVFIN	VVPP
234	73	und	KON	KON
234	74	zubereitet	VVPP	VVPP
234	75	werden	VAINF	VAINF
234	76	/	$(	$(
234	77	dass	KOUS	KOUS
234	78	sie	PPER	PPER
234	79	hernach	ADV	ADV
234	80	von	APPR	APPR
234	81	der	ART	ART
234	82	Natur	NN	NN
234	83	ausgetrieben	VVPP	VVPP
234	84	/	$(	$(
234	85	oder	KON	KON
234	86	die	ART	ART
234	87	Natur	NN	NN
234	88	durch	APPR	APPR
234	89	denselben	PDAT	PDAT
234	90	gestärkt	VVPP	VVPP
234	91	wird	VAFIN	VAFIN
234	92	/	$(	$(
234	93	dass	KOUS	KOUS
234	94	sie	PPER	PPER
234	95	solche	PIAT	PIAT
234	96	böse	ADJA	ADJA
234	97	Feuchtigkeit	NN	NN
234	98	angreift	VVFIN	VVFIN
234	99	/	$(	$(
234	100	und	KON	KON
234	101	durch	APPR	APPR
234	102	bequeme	ADJA	ADJA
234	103	/	$(	$(
234	104	oder	KON	KON
234	105	sonsten	ADV	ADV
234	106	ihr	PPOSAT	PPER
234	107	vor	APPR	APPR
234	108	dessen	PDS	PDAT
234	109	gewöhnliche	ADJA	ADJA
234	110	Wege	NN	NN
234	111	ausführt	VVFIN	VVFIN
234	112	.	$.	$.
235	1	dergleichen	PIS	PIS
235	2	weiß	VVFIN	VVFIN
235	3	ich	PPER	PPER
235	4	dass	KOUS	KOUS
235	5	sich	PPER	PRF
235	6	es	PPER	PPER
235	7	auch	ADV	ADV
235	8	mit	APPR	APPR
235	9	dem	ART	ART
235	10	lapidaren	NE	ADJA
235	11	Bezoar	NN	NN
235	12	oder	KON	KON
235	13	Giftstein	NN	NN
235	14	zugetragen	VVPP	VVPP
235	15	/	$(	$(
235	16	dass	KOUS	KOUS
235	17	/	$(	$(
235	18	da	ADV	KOUS
235	19	man	PIS	PIS
235	20	denselben	PDAT	PDS
235	21	einem	ART	ART
235	22	Patienten	NN	NN
235	23	eingegeben	VVPP	VVPP
235	24	/	$(	$(
235	25	gleich	ADV	ADJD
235	26	so	ADV	ADV
235	27	viel	ADV	ADV
235	28	/	$(	$(
235	29	Salva	NE	NE
235	30	reverentia	NE	NE
235	31	,	$,	$,
235	32	Stuhlgänge	NN	NN
235	33	darauf	PAV	PAV
235	34	erfolgten	VVFIN	VVFIN
235	35	/	$(	$(
235	36	so	ADV	ADV
235	37	viele	ADV	PIAT
235	38	Gerstenkörner	NN	NN
235	39	schwer	ADJD	ADJD
235	40	desselben	PDS	PDS
235	41	eingenommen	VVPP	VVPP
235	42	worden	VAPP	VAPP
235	43	/	$(	$(
235	44	welches	PRELS	PWS
235	45	doch	ADV	ADV
235	46	ganz	ADV	ADV
235	47	und	KON	KON
235	48	gar	ADV	ADV
235	49	wider	APPR	APPR
235	50	die	ART	ART
235	51	Natur	NN	NN
235	52	des	ART	ART
235	53	Steins	NN	NN
235	54	läuft	VVFIN	VVFIN
235	55	/	$(	$(
235	56	sintemal	KOUS	ADV
235	57	derselbe	PDAT	PDS
235	58	den	ART	ART
235	59	Schweiß	NN	NN
235	60	treibt	VVFIN	VVFIN
235	61	/	$(	$(
235	62	und	KON	KON
235	63	also	ADV	ADV
235	64	viel	ADV	ADV
235	65	mehr	ADV	ADV
235	66	verstopft	VVFIN	VVPP
235	67	.	$.	$.
236	1	dieweil	KOUS	ADV
236	2	auch	ADV	ADV
236	3	bisweilen	ADV	ADV
236	4	/	$(	$(
236	5	wenn	KOUS	KOUS
236	6	man	PIS	PIS
236	7	diesen	PDAT	PDAT
236	8	Brunnen	NN	NN
236	9	braucht	VVFIN	VVFIN
236	10	/	$(	$(
236	11	ein	ART	ART
236	12	Reißen	NN	NN
236	13	oder	KON	KON
236	14	andere	ADJA	PIS
236	15	Angelegenheit	NN	NN
236	16	entsteht	VVFIN	VVFIN
236	17	/	$(	$(
236	18	wann	PWAV	PWAV
236	19	der	ART	ART
236	20	Leib	NN	NN
236	21	nicht	PTKNEG	PTKNEG
236	22	zuvor	ADV	ADV
236	23	purgiert	VVFIN	VVFIN
236	24	oder	KON	KON
236	25	gereinigt	VVPP	VVPP
236	26	/	$(	$(
236	27	als	KOKOM	KOKOM
236	28	ist	VAFIN	VAFIN
236	29	von	APPR	APPR
236	30	Nöten	VVINF	NN
236	31	/	$(	$(
236	32	dass	KOUS	KOUS
236	33	ein	ART	ART
236	34	jeder	PIAT	PIS
236	35	zuvor	ADV	ADV
236	36	sich	PRF	PRF
236	37	prüfe	VVFIN	VVFIN
236	38	/	$(	$(
236	39	oder	KON	KON
236	40	eines	ART	ART
236	41	verständigen	VVINF	ADJA
236	42	/	$(	$(
236	43	treuen	ADJA	ADJA
236	44	Medizi	NE	NN
236	45	Rat	NN	NN
236	46	brauche	VVFIN	VVFIN
236	47	/	$(	$(
236	48	denn	KON	KON
236	49	da	ADV	ADV
236	50	keine	PIAT	PIAT
236	51	übrige	ADJA	ADJA
236	52	böse	ADJA	ADJA
236	53	Feuchtigkeit	NN	NN
236	54	im	APPRART	APPRART
236	55	Leib	NN	NN
236	56	vorhanden	ADJD	ADJD
236	57	/	$(	$(
236	58	oder	KON	KON
236	59	sonsten	ADV	ADV
236	60	keine	PIAT	PIAT
236	61	Hinderung	NN	NN
236	62	vorfällt	VVFIN	VVFIN
236	63	/	$(	$(
236	64	darf	VMFIN	VMFIN
236	65	es	PPER	PPER
236	66	keiner	PIS	PIAT
236	67	Zubereitung	NN	NN
236	68	oder	KON	KON
236	69	Purgation	NN	NN
236	70	.	$.	$.
237	1	wann	PWAV	PWAV
237	2	aber	ADV	ADV
237	3	der	ART	ART
237	4	Leib	NN	NN
237	5	voller	ADJA	ADJA
237	6	Unreinigkeit	NN	NN
237	7	steckt	VVFIN	VVFIN
237	8	/	$(	$(
237	9	oder	KON	KON
237	10	sonsten	ADV	ADV
237	11	eine	ART	ART
237	12	Krankheit	NN	NN
237	13	vorhanden	ADJD	ADJD
237	14	/	$(	$(
237	15	deren	PRELAT	PRELAT
237	16	rechte	ADJA	ADJA
237	17	Ursache	NN	NN
237	18	dem	ART	ART
237	19	Patienten	NN	NN
237	20	verborgen	VVPP	VVPP
237	21	/	$(	$(
237	22	oder	KON	KON
237	23	nicht	PTKNEG	PTKNEG
237	24	eigentlich	ADV	ADV
237	25	bewusst	ADJD	ADJD
237	26	/	$(	$(
237	27	der	ART	PRELS
237	28	erhole	VVFIN	VVFIN
237	29	sich	PRF	PRF
237	30	zuvor	ADV	ADV
237	31	Rat	NN	NN
237	32	bei	APPR	APPR
237	33	einem	ART	ART
237	34	Medico	NE	NN
237	35	,	$,	$,
237	36	lasse	VVFIN	VVFIN
237	37	sich	PRF	PRF
237	38	präparieren	VVINF	VVINF
237	39	und	KON	KON
237	40	purgieren	VVINF	VVINF
237	41	/	$(	$(
237	42	und	KON	KON
237	43	brauche	VVFIN	VVFIN
237	44	denn	KON	ADV
237	45	im	APPRART	APPRART
237	46	Namen	NN	NN
237	47	Gottes	NN	NN
237	48	den	ART	ART
237	49	Brunnen	NN	NN
237	50	/	$(	$(
237	51	wie	KOKOM	KOKOM
237	52	folgt	VVFIN	VVFIN
237	53	:	$.	$.
237	54	erstlich	ADV	ADJD
237	55	in	APPR	APPR
237	56	Hauptbeschwerung	NN	NN
237	57	/	$(	$(
237	58	Dumpf	ADJD	NN
237	59	/	$(	$(
237	60	und	KON	KON
237	61	im	APPRART	APPRART
237	62	Stein	NN	NN
237	63	/	$(	$(
237	64	braucht	VVFIN	VVFIN
237	65	man	PIS	PIS
237	66	ihn	PPER	PPER
237	67	nur	ADV	ADV
237	68	zum	APPRART	APPRART
237	69	Trinken	VVFIN	NN
237	70	/	$(	$(
237	71	wiewohl	KOUS	KOUS
237	72	man	PIS	PIS
237	73	in	APPR	APPR
237	74	Hauptbeschwerung	NN	NN
237	75	und	KON	KON
237	76	im	APPRART	APPRART
237	77	Stein	NN	NN
237	78	ihn	PPER	PPER
237	79	auch	ADV	ADV
237	80	von	APPR	APPR
237	81	außen	NN	ADV
237	82	/	$(	$(
237	83	umzuschlagen	VVIZU	VVIZU
237	84	und	KON	KON
237	85	aufzulegen	APPR	VVIZU
237	86	brauchen	VVFIN	VVINF
237	87	kann	VMFIN	VMFIN
237	88	.	$.	$.
238	1	allhier	ADV	ADJD
238	2	entsteht	VVFIN	VVFIN
238	3	bald	ADV	ADV
238	4	eine	ART	ART
238	5	Frage	NN	NN
238	6	/	$(	$(
238	7	ob	KOUS	KOUS
238	8	man	PIS	PIS
238	9	ihn	PPER	PPER
238	10	kalt	ADJD	ADJD
238	11	/	$(	$(
238	12	und	KON	KON
238	13	wie	KOKOM	KOUS
238	14	man	PIS	PIS
238	15	zukommt	VVFIN	VVFIN
238	16	/	$(	$(
238	17	oder	KON	KON
238	18	aber	ADV	ADV
238	19	warm	ADJD	ADJD
238	20	und	KON	KON
238	21	auf	APPR	APPR
238	22	gewisse	ADJA	ADJA
238	23	Masse	NN	NN
238	24	trinken	VVFIN	VVINF
238	25	solle	VMFIN	VMFIN
238	26	?	$.	$.
239	1	zwar	ADV	ADV
239	2	die	ART	ART
239	3	Kälte	NN	NN
239	4	oder	KON	KON
239	5	Wärme	NN	NN
239	6	betreffend	ADJD	ADJD
239	7	/	$(	$(
239	8	halte	VVFIN	VVFIN
239	9	ich	PPER	PPER
239	10	dafür	PAV	PAV
239	11	/	$(	$(
239	12	dass	KOUS	KOUS
239	13	er	PPER	PPER
239	14	warm	ADJD	ADJD
239	15	besser	ADJD	ADJD
239	16	zu	PTKZU	PTKZU
239	17	trinken	VVFIN	VVINF
239	18	sei	VAFIN	VAFIN
239	19	/	$(	$(
239	20	denn	KON	KON
239	21	kalt	ADJD	ADJD
239	22	/	$(	$(
239	23	aus	APPR	APPR
239	24	folgenden	ADJA	ADJA
239	25	Ursachen	NN	NN
239	26	:	$.	$(
239	27	erstlich	ADV	ADJD
239	28	/	$(	$(
239	29	dieweil	KOUS	ADV
239	30	die	ART	ART
239	31	Kräfte	NN	NN
239	32	dieses	PDAT	PDAT
239	33	Wassers	NN	NN
239	34	mehr	ADV	ADV
239	35	in	APPR	APPR
239	36	einer	ART	ART
239	37	corporalischen	ADJA	ADJA
239	38	denn	KON	KON
239	39	spiritualischen	ADJD	ADJA
239	40	oder	KON	KON
239	41	dünstigen	ADJA	ADJA
239	42	Minera	NN	NN
239	43	bestehen	VVFIN	VVFIN
239	44	/	$(	$(
239	45	dass	KOUS	KOUS
239	46	also	ADV	ADV
239	47	nicht	PTKNEG	PTKNEG
239	48	/	$(	$(
239	49	wie	KOKOM	KOKOM
239	50	in	APPR	APPR
239	51	meistes	PIAT	ADJA
239	52	Teils	NN	NN
239	53	Sauerbrunnen	NN	NN
239	54	/	$(	$(
239	55	zu	PTKZU	PTKZU
239	56	befahren	VVPP	VVINF
239	57	/	$(	$(
239	58	dass	KOUS	KOUS
239	59	durch	APPR	APPR
239	60	das	ART	ART
239	61	Wärmen	VVFIN	NN
239	62	die	ART	ART
239	63	Kräfte	NN	NN
239	64	weg	PTKVZ	ADV
239	65	gehen	VVINF	VVINF
239	66	und	KON	KON
239	67	verrauchen	VVINF	VVINF
239	68	möchten	VMFIN	VMFIN
239	69	.	$.	$.
240	1	hergegen	ADV	ADV
240	2	aber	ADV	ADV
240	3	durch	APPR	APPR
240	4	die	ART	ART
240	5	Wärme	NN	NN
240	6	und	KON	KON
240	7	actualem	NE	ADJA
240	8	caliditatem	NE	NN
240	9	1.	NE	CARD
241	1	die	ART	ART
241	2	cruditates	NE	NN
241	3	des	ART	ART
241	4	Wassers	NN	NN
241	5	/	$(	$(
241	6	sonderlich	ADJD	ADJD
241	7	die	ART	ART
241	8	jenigen	PIAT	PDAT
241	9	/	$(	$(
241	10	welche	PWAT	PRELS
241	11	von	APPR	APPR
241	12	den	ART	ART
241	13	wilden	ADJA	ADJA
241	14	Quellen	NN	NN
241	15	dazu	PAV	PAV
241	16	kommen	VVFIN	VVINF
241	17	/	$(	$(
241	18	etwas	PIS	ADV
241	19	korrigiert	VVPP	VVPP
241	20	werden	VAINF	VAINF
241	21	.	$.	$.
242	1	2.	NE	ADV
242	2	wegen	APPR	APPR
242	3	der	ART	ART
242	4	Wärme	NN	NN
242	5	dies	PDS	PDAT
242	6	Wasser	NN	NN
242	7	dem	ART	ART
242	8	Magen	NN	NN
242	9	bequemer	ADJD	ADJD
242	10	und	KON	KON
242	11	dienlicher	ADJA	ADJD
242	12	.	$.	$.
243	1	3.	NE	CARD
244	1	das	ART	ART
244	2	irdische	ADJA	ADJA
244	3	und	KON	KON
244	4	grobe	ADJA	ADJA
244	5	Erdpech	NN	NN
244	6	/	$(	$(
244	7	wenn	KOUS	KOUS
244	8	dessen	PDS	PDS
244	9	zu	PTKZU	PTKA
244	10	viel	ADV	ADV
244	11	dabei	PAV	PAV
244	12	ist	VAFIN	VAFIN
244	13	/	$(	$(
244	14	sich	PRF	PRF
244	15	etwas	PIS	ADV
244	16	sondert	VVFIN	VVFIN
244	17	und	KON	KON
244	18	zu	PTKZU	APPR
244	19	Grunde	NN	NN
244	20	setzt	VVFIN	VVFIN
244	21	/	$(	$(
244	22	damit	PAV	KOUS
244	23	dasselbe	PDAT	PDS
244	24	wegen	APPR	APPR
244	25	großer	ADJA	ADJA
244	26	Menge	NN	NN
244	27	nicht	PTKNEG	PTKNEG
244	28	ins	APPRART	APPRART
244	29	Haupt	NN	NN
244	30	steige	VVFIN	VVFIN
244	31	/	$(	$(
244	32	und	KON	KON
244	33	Wehtag	NN	NN
244	34	darin	PAV	PAV
244	35	verursache	VVFIN	VVFIN
244	36	.	$.	$.
245	1	4.	NE	CARD
246	1	der	ART	ART
246	2	Brunnen	NN	NN
246	3	desto	ADV	KON
246	4	besser	ADJD	ADJD
246	5	durchdringt	VVFIN	VVFIN
246	6	/	$(	$(
246	7	und	KON	KON
246	8	seine	PPOSAT	PPOSAT
246	9	Wirkung	NN	NN
246	10	desto	ADV	KON
246	11	schleiniger	NN	ADJD
246	12	verrichtet	VVPP	VVFIN
246	13	/	$(	$(
246	14	insonderheit	ADV	NN
246	15	den	ART	ART
246	16	Schweiß	NN	NN
246	17	desto	ADV	KON
246	18	ehe	KOUS	KOUS
246	19	und	KON	KON
246	20	besser	ADJD	ADJD
246	21	fördert	VVFIN	VVFIN
246	22	.	$.	$.
247	1	doch	KON	KON
247	2	mag	VMFIN	VMFIN
247	3	man	PIS	PIS
247	4	über	APPR	APPR
247	5	der	ART	ART
247	6	Mahlzeit	NN	NN
247	7	vor	APPR	APPR
247	8	den	ART	ART
247	9	Durst	NN	NN
247	10	denselben	PDAT	PDS
247	11	auch	ADV	ADV
247	12	wohl	ADV	ADV
247	13	kalt	ADJD	ADJD
247	14	trinken	VVFIN	VVINF
247	15	.	$.	$.
248	1	was	PWS	PWS
248	2	aber	ADV	ADV
248	3	die	ART	ART
248	4	Maß	NN	NN
248	5	und	KON	KON
248	6	Menge	NN	NN
248	7	belangt	VVFIN	VVPP
248	8	/	$(	$(
248	9	halte	VVFIN	VVFIN
248	10	ich	PPER	PPER
248	11	es	PPER	PPER
248	12	nicht	PTKNEG	PTKNEG
248	13	vonnoͤhten	ADV	ADJD
248	14	/	$(	$(
248	15	dass	KOUS	KOUS
248	16	man	PIS	PIS
248	17	wie	KOKOM	KOKOM
248	18	in	APPR	APPR
248	19	Sauerbrunnen	NN	NN
248	20	und	KON	KON
248	21	warmen	ADJA	ADJA
248	22	Bädern	NN	NN
248	23	an	APPR	APPR
248	24	einer	ART	ART
248	25	geringen	ADJA	ADJA
248	26	Quantität	NN	NN
248	27	anfahe	VVFIN	VVFIN
248	28	/	$(	$(
248	29	damit	PAV	KOUS
248	30	täglich	ADJD	ADJD
248	31	steige	VVFIN	VVFIN
248	32	/	$(	$(
248	33	und	KON	KON
248	34	hernach	ADV	ADV
248	35	wieder	ADV	ADV
248	36	gemachsam	ADJD	ADJD
248	37	nachlasse	VVFIN	VVFIN
248	38	/	$(	$(
248	39	dieweil	KOUS	ADV
248	40	in	APPR	APPR
248	41	warmen	ADJA	ADJA
248	42	Bädern	NN	NN
248	43	das	ART	ART
248	44	Wasser	NN	NN
248	45	so	ADV	ADV
248	46	stark	ADJD	ADJD
248	47	/	$(	$(
248	48	und	KON	KON
248	49	unserer	PPOSAT	PPOSAT
248	50	Natur	NN	NN
248	51	so	ADV	ADV
248	52	sehr	ADV	ADV
248	53	zuwider	ADJD	PTKVZ
248	54	/	$(	$(
248	55	dass	KOUS	KOUS
248	56	man	PIS	PIS
248	57	der	ART	ART
248	58	plötzlichen	ADJA	ADJA
248	59	Änderung	NN	NN
248	60	wegen	APPR	APPO
248	61	/	$(	$(
248	62	welche	PWAT	PRELS
248	63	nicht	PTKNEG	PTKNEG
248	64	ohne	APPR	APPR
248	65	Gefahr	NN	NN
248	66	ist	VAFIN	VAFIN
248	67	/	$(	$(
248	68	sich	PRF	PRF
248	69	billig	ADJD	ADJD
248	70	befahren	VVPP	VVINF
248	71	/	$(	$(
248	72	und	KON	KON
248	73	derowegen	ADV	VVFIN
248	74	des	ART	ART
248	75	Wassers	NN	NN
248	76	allmählich	ADJD	ADJD
248	77	gewohnen	VVINF	VVPP
248	78	/	$(	$(
248	79	und	KON	KON
248	80	wiederum	ADV	ADV
248	81	entwohnen	VVINF	VVINF
248	82	muss	VMFIN	VMFIN
248	83	/	$(	$(
248	84	welches	PWS	PWS
248	85	aber	ADV	ADV
248	86	in	APPR	APPR
248	87	diesem	PDAT	PDAT
248	88	Brunnen	NN	NN
248	89	nicht	PTKNEG	PTKNEG
248	90	zu	PTKZU	PTKZU
248	91	besorgen	VVINF	VVINF
248	92	/	$(	$(
248	93	sintemal	KOUS	ADV
248	94	die	ART	ART
248	95	Erfahrung	NN	NN
248	96	bezeugt	VVFIN	VVFIN
248	97	/	$(	$(
248	98	dass	KOUS	KOUS
248	99	ein	ART	ART
248	100	scheinbarlicher	ADJA	ADJA
248	101	Unterschied	NN	NN
248	102	der	ART	ART
248	103	Wirkung	NN	NN
248	104	daher	PAV	PAV
248	105	verursacht	VVPP	VVPP
248	106	/	$(	$(
248	107	dass	KOUS	KOUS
248	108	etliche	PIAT	PIS
248	109	viel	ADV	ADV
248	110	/	$(	$(
248	111	etliche	PIAT	PIAT
248	112	wenig	PIS	ADV
248	113	dieses	PDAT	PDAT
248	114	Wassers	NN	NN
248	115	gebraucht	VVPP	VVPP
248	116	/	$(	$(
248	117	menniglichen	ADJA	ADJA
248	118	aber	ADV	ADV
248	119	dahin	PAV	PAV
248	120	gesehen	VVPP	VVPP
248	121	/	$(	$(
248	122	was	PWS	PRELS
248	123	eines	ART	ART
248	124	jeden	PIAT	PIAT
248	125	Natur	NN	NN
248	126	leiden	VVINF	VVINF
248	127	und	KON	KON
248	128	ertragen	VVINF	VVINF
248	129	könnte	VMFIN	VMFIN
248	130	/	$(	$(
248	131	welches	PRELS	PWS
248	132	dann	ADV	ADV
248	133	meines	PPOSAT	PPOSAT
248	134	Erachtens	NN	NN
248	135	fürnehmlich	ADJD	ADJD
248	136	in	APPR	APPR
248	137	Acht	CARD	NN
248	138	zu	PTKZU	PTKZU
248	139	nehmen	VVINF	VVINF
248	140	/	$(	$(
248	141	und	KON	KON
248	142	ein	ART	ART
248	143	jeder	PIAT	PIS
248	144	sich	PRF	PRF
248	145	danach	PAV	PAV
248	146	richten	VVFIN	VVINF
248	147	soll	VMFIN	VMFIN
248	148	.	$.	$.
249	1	jedoch	ADV	ADV
249	2	kann	VMFIN	VMFIN
249	3	man	PIS	PIS
249	4	auf	APPR	APPR
249	5	eines	ART	ART
249	6	jeden	PIAT	PIAT
249	7	Komplexion	NN	NN
249	8	,	$,	$,
249	9	Alter	NN	NN
249	10	/	$(	$(
249	11	Langwierigkeit	NN	NN
249	12	der	ART	ART
249	13	Krankheit	NN	NN
249	14	und	KON	KON
249	15	andere	ADJD	PIS
249	16	Umstände	NN	NN
249	17	ein	ART	ART
249	18	Auge	NN	NN
249	19	haben	VAFIN	VAINF
249	20	.	$.	$.
250	1	zum	APPRART	APPRART
250	2	Anderen	ADJA	PIS
250	3	im	APPRART	APPRART
250	4	Zipperlein	NN	NN
250	5	/	$(	$(
250	6	Lähme	NN	NN
250	7	/	$(	$(
250	8	Krätze	NN	NN
250	9	/	$(	$(
250	10	äußerlichen	ADJA	ADJA
250	11	Schäden	NN	NN
250	12	/	$(	$(
250	13	in	APPR	APPR
250	14	Augenfellen	NN	NN
250	15	ist	VVFIN	VAFIN
250	16	es	PPER	PPER
250	17	nicht	PTKNEG	PTKNEG
250	18	genug	ADV	ADV
250	19	/	$(	$(
250	20	dass	KOUS	KOUS
250	21	man	PIS	PIS
250	22	den	ART	ART
250	23	Brunnen	NE	NN
250	24	allein	ADV	ADV
250	25	trinke	VVFIN	VVFIN
250	26	/	$(	$(
250	27	sondern	KON	KON
250	28	man	PIS	PIS
250	29	muss	VMFIN	VMFIN
250	30	die	ART	ART
250	31	Glieder	NN	NN
250	32	auch	ADV	ADV
250	33	damit	PAV	PAV
250	34	befeuchten	VVINF	VVINF
250	35	/	$(	$(
250	36	streichen	VVINF	VVINF
250	37	/	$(	$(
250	38	waschen	VVINF	VVINF
250	39	/	$(	$(
250	40	reiben	VVFIN	VVINF
250	41	/	$(	$(
250	42	und	KON	KON
250	43	baden	VVINF	VVFIN
250	44	/	$(	$(
250	45	damit	PAV	KOUS
250	46	die	ART	ART
250	47	Materia	NN	NN
250	48	auch	ADV	ADV
250	49	von	APPR	APPR
250	50	außen	NN	ADV
250	51	zerteilt	VVFIN	VVPP
250	52	/	$(	$(
250	53	verzehrt	VVFIN	VVPP
250	54	/	$(	$(
250	55	und	KON	KON
250	56	ausgetrucknet	ADJD	VVPP
250	57	/	$(	$(
250	58	und	KON	KON
250	59	die	ART	ART
250	60	natürliche	ADJA	ADJA
250	61	Wärme	NN	NN
250	62	der	ART	ART
250	63	Glieder	NN	NN
250	64	wieder	ADV	ADV
250	65	erweckt	VVPP	VVPP
250	66	werde	VAFIN	VAFIN
250	67	/	$(	$(
250	68	wie	KOKOM	KOUS
250	69	ich	PPER	PPER
250	70	denn	KON	ADV
250	71	weiß	VVFIN	VVFIN
250	72	/	$(	$(
250	73	das	ART	PRELS
250	74	eine	ART	ART
250	75	Person	NN	NN
250	76	/	$(	$(
250	77	welche	PWAT	PRELS
250	78	diesen	PDAT	PDAT
250	79	Brunnen	NN	NN
250	80	eine	ART	ART
250	81	Zeitlang	NN	NN
250	82	gebraucht	VVPP	VVPP
250	83	/	$(	$(
250	84	nach	APPR	APPR
250	85	dem	ART	ART
250	86	sie	PPER	PPER
250	87	gespürt	VVPP	VVPP
250	88	/	$(	$(
250	89	dass	KOUS	KOUS
250	90	das	ART	ART
250	91	Zipperlein	NN	NN
250	92	wieder	APPR	ADV
250	93	anklopfte	VVFIN	VVFIN
250	94	/	$(	$(
250	95	also	ADV	ADV
250	96	das	ART	PDS
250	97	ihr	PPOSAT	PPER
