SID	TID	TOKEN	POS1	POS2
63	27	im	APPRART	APPRART
63	28	Mund	NN	NN
63	29	ein	ART	ART
63	30	Stück	NN	NN
63	31	Tormentilwurzel	NE	NN
63	32	kauen	VVINF	VVINF
63	33	,	$,	$,
63	34	welche	PWAT	PRELS
63	35	sie	PPER	PPER
63	36	auch	ADV	ADV
63	37	in	APPR	APPR
63	38	Leibe	NN	NN
63	39	brauchen	VVFIN	VVINF
63	40	mögen	VMFIN	VMFIN
63	41	.	$.	$.
64	1	oder	KON	KON
64	2	brauchen	VVFIN	VVFIN
64	3	Küchlein	NN	NN
64	4	aus	APPR	APPR
64	5	der	ART	ART
64	6	Apotheke	NN	NN
64	7	für	APPR	APPR
64	8	schwangere	ADJA	ADJA
64	9	Weiber	NN	NN
64	10	geordnet	VVPP	VVPP
64	11	/	$(	$(
64	12	welche	PWAT	PRELS
64	13	zugleich	ADV	ADV
64	14	die	ART	ART
64	15	Mutter	NN	NN
64	16	und	KON	KON
64	17	die	ART	ART
64	18	Frucht	NN	NN
64	19	im	APPRART	APPRART
64	20	Leibe	NN	NN
64	21	stärken	VVINF	VVINF
64	22	/	$(	$(
64	23	den	ART	ART
64	24	Kindern	NN	NN
64	25	ist	VAFIN	VAFIN
64	26	am	APPRART	APPRART
64	27	bequemsten	ADJA	ADJD
64	28	überzogener	ADJA	ADJA
64	29	Wurmsamen	NN	NN
64	30	.	$.	$.
65	1	dass	KOUS	KOUS
65	2	der	ART	ART
65	3	Mensch	NN	NN
65	4	vor	APPR	APPR
65	5	der	ART	ART
65	6	Pest	NN	NN
65	7	nächst	APPR	APPR
65	8	Gott	NE	NN
65	9	versichert	VVPP	ADJD
65	10	bleibe	VVFIN	VVFIN
65	11	/	$(	$(
65	12	Morgens	ADV	ADV
65	13	ein	ART	ART
65	14	wenig	PIS	PIAT
65	15	sauren	ADJA	ADJA
65	16	Weinessig	NN	NN
65	17	getrunken	VVPP	VVPP
65	18	/	$(	$(
65	19	und	KON	KON
65	20	ein	ART	ART
65	21	wenig	PIS	PIAT
65	22	Raute	NN	NN
65	23	darauf	PAV	PAV
65	24	gegessen	VVPP	VVPP
65	25	/	$(	$(
65	26	des	ART	ART
65	27	Abends	NN	NN
65	28	dergleichen	PIS	PIS
65	29	.	$.	$.
66	1	(	$(	$(
66	2	mit	APPR	APPR
66	3	diesem	PDAT	PDAT
66	4	Mittel	NN	NN
66	5	hat	VAFIN	VAFIN
66	6	einer	ART	ART
66	7	drei	CARD	CARD
66	8	Sterben	NN	NN
66	9	ausgestanden	VVPP	VVPP
66	10	:	$.	$.
66	11	)	$(	$(
66	12	item	NN	ADV
66	13	:	$.	$(
66	14	nimm	NE	VVIMP
66	15	großen	ADJA	ADJA
66	16	breiten	ADJA	ADJA
66	17	Wegerich	NN	NN
66	18	/	$(	$(
66	19	solchen	PIAT	PIAT
66	20	grob	ADJD	ADJD
66	21	zerschnitten	VVPP	VVPP
66	22	/	$(	$(
66	23	und	KON	KON
66	24	in	APPR	APPR
66	25	einem	ART	ART
66	26	Säcklein	NN	NN
66	27	am	APPRART	APPRART
66	28	Leib	NN	NN
66	29	oder	KON	KON
66	30	Hals	NN	NN
66	31	getragen	VVPP	VVPP
66	32	.	$.	$.
67	1	es	PPER	PPER
67	2	soll	VMFIN	VMFIN
67	3	dich	PPER	PPER
67	4	aus	APPR	APPR
67	5	Bericht	NN	NN
67	6	und	KON	KON
67	7	Erfahrung	NN	NN
67	8	der	ART	ART
67	9	alten	ADJA	ADJA
67	10	Totengräber	NN	NN
67	11	die	ART	ART
67	12	Seuche	NN	NN
67	13	nicht	PTKNEG	PTKNEG
67	14	leichtlich	ADJD	ADV
67	15	berühren	VVINF	VVINF
67	16	.	$.	$.
68	1	oder	KON	KON
68	2	Wermut	NN	NN
68	3	auf	APPR	APPR
68	4	das	KOUS	ART
68	5	Herz	NN	NN
68	6	/	$(	$(
68	7	um	APPR	APPR
68	8	die	ART	ART
68	9	Arme	NN	NN
68	10	und	KON	KON
68	11	Puls	NN	NN
68	12	gebunden	VVPP	VVPP
68	13	/	$(	$(
68	14	und	KON	KON
68	15	den	ART	ART
68	16	Mund	NN	NN
68	17	mit	APPR	APPR
68	18	einem	ART	ART
68	19	Tuch	NN	NN
68	20	und	KON	KON
68	21	eingewickelten	ADJA	ADJA
68	22	Wermut	NN	NN
68	23	verwahrt	VVFIN	VVPP
68	24	.	$.	$.
69	1	item	NN	ADV
69	2	/	$(	$(
69	3	Wermutkörner	NN	NN
69	4	in	APPR	APPR
69	5	seinem	PPOSAT	PPOSAT
69	6	eigenen	ADJA	ADJA
69	7	Urin	NN	NN
69	8	eingetrunken	ADJD	VVPP
69	9	/	$(	$(
69	10	der	ART	PDS
69	11	wird	VAFIN	VAFIN
69	12	gewiss	ADV	ADJD
69	13	vor	APPR	APPR
69	14	aller	PIAT	PIAT
69	15	Vergiftung	NN	NN
69	16	erhalten	VVPP	VVPP
69	17	.	$.	$.
70	1	oder	KON	KON
70	2	Christwurzel	NN	NN
70	3	mit	APPR	APPR
70	4	Honig	NN	NN
70	5	vermischt	VVFIN	VVPP
70	6	/	$(	$(
70	7	morgens	ADV	ADV
70	8	nüchtern	ADJD	ADJD
70	9	gegessen	VVPP	VVPP
70	10	.	$.	$.
71	1	item	NN	ADV
71	2	deinen	PPOSAT	PPOSAT
71	3	eigenen	ADJA	ADJA
71	4	Urin	NN	NN
71	5	oder	KON	KON
71	6	auch	ADV	ADV
71	7	Seilerpech	NN	NN
71	8	/	$(	$(
71	9	Branntwein	NN	NN
71	10	durcheinander	APPR	ADV
71	11	gewürzt	VVPP	VVPP
71	12	/	$(	$(
71	13	ausgetrunken	VVPP	VVPP
71	14	früh	ADJD	ADJD
71	15	nüchtern	ADJD	ADJD
71	16	/	$(	$(
71	17	so	ADV	ADV
71	18	bist	VVINF	VAFIN
71	19	du	PPER	PPER
71	20	nächst	APPR	APPR
71	21	Gott	NE	NN
71	22	24.	ADJA	ADJA
71	23	Stunden	NN	NN
71	24	versichert	VVPP	VVPP
71	25	.	$.	$.
72	1	mit	APPR	APPR
72	2	diesem	PDAT	PDAT
72	3	Stück	NN	NN
72	4	haben	VAFIN	VAFIN
72	5	sich	PRF	PRF
72	6	viele	ADV	PIAT
72	7	100.	ADJA	ADJA
72	8	Menschen	NN	NN
72	9	und	KON	KON
72	10	Totengräber	NN	NN
72	11	erhalten	VVPP	VVPP
72	12	.	$.	$.
73	1	so	ADV	ADV
73	2	schon	ADV	ADV
73	3	innerlich	ADJD	ADJD
73	4	im	APPRART	APPRART
73	5	Leib	NN	NN
73	6	Gift	NN	NN
73	7	wäre	VAFIN	VAFIN
73	8	.	$.	$.
74	1	Schießpulver	NN	NN
74	2	eingenommen	VVPP	VVPP
74	3	/	$(	$(
74	4	ist	VAFIN	VAFIN
74	5	sehr	ADV	ADV
74	6	gut	ADJD	ADJD
74	7	.	$.	$.
75	1	item	NN	ADV
75	2	Kardobenedictenpulver	NE	NN
75	3	und	KON	KON
75	4	Wermutsaft	NN	NN
75	5	untereinander	ADV	ADV
75	6	eingenommen	VVPP	VVPP
75	7	/	$(	$(
75	8	und	KON	KON
75	9	darauf	PAV	PAV
75	10	geschwitzt	VVPP	VVPP
75	11	/	$(	$(
75	12	ist	VAFIN	VAFIN
75	13	gewiss	ADV	ADJD
75	14	und	KON	KON
75	15	bewährt	VVPP	VVPP
75	16	.	$.	$.
76	1	absonderlich	ADV	ADJD
76	2	vor	APPR	APPR
76	3	den	ART	ART
76	4	auswendigen	ADJA	ADJA
76	5	Gift	NN	NN
76	6	am	APPRART	APPRART
76	7	Leib	NN	NN
76	8	/	$(	$(
76	9	als	KOKOM	KOKOM
76	10	vor	APPR	APPR
76	11	die	ART	ART
76	12	schwarzen	ADJA	ADJA
76	13	Blattern	NN	NN
76	14	/	$(	$(
76	15	Beulen	NN	NN
76	16	und	KON	KON
76	17	Sterbedrüsen	NN	NN
76	18	.	$.	$.
77	1	Angelica	NE	NE
77	2	mit	APPR	APPR
77	3	Gerstenmehl	NN	NN
77	4	gesotten	VVPP	VVPP
77	5	/	$(	$(
77	6	zerstoßen	VVPP	VVPP
77	7	und	KON	KON
77	8	pflasterweise	NN	ADJD
77	9	übergelegt	VVPP	VVPP
77	10	/	$(	$(
77	11	weicht	VVFIN	VVFIN
77	12	die	ART	ART
77	13	schwarzen	ADJA	ADJA
77	14	Pocken	NN	NN
77	15	auf	APPR	PTKVZ
77	16	.	$.	$.
77	17	oder	KON	KON
77	18	warmes	ADJD	ADJA
77	19	Brot	NN	NN
77	20	auf	APPR	APPR
77	21	die	ART	ART
77	22	Beulen	NN	NN
77	23	gelegt	VVPP	VVPP
77	24	/	$(	$(
77	25	und	KON	KON
77	26	hernach	ADV	ADV
77	27	solches	PIAT	PIS
77	28	abgenommen	VVPP	VVPP
77	29	/	$(	$(
77	30	und	KON	KON
77	31	vergraben	VVPP	VVFIN
77	32	/	$(	$(
77	33	heilt	VVFIN	VVFIN
77	34	sie	PPER	PPER
77	35	.	$.	$.
78	1	item	NN	ADV
78	2	/	$(	$(
78	3	Rettigscheiben	NN	NN
78	4	sind	VAFIN	VAFIN
78	5	auch	ADV	ADV
78	6	gut	ADJD	ADJD
78	7	/	$(	$(
78	8	aufgelegt	VVPP	ADJD
78	9	alle	PIAT	PIAT
78	10	Stunde	NN	NN
78	11	eine	ART	ART
78	12	neue	ADJA	ADJA
78	13	/	$(	$(
78	14	und	KON	KON
78	15	die	ART	ART
78	16	alten	ADJA	ADJA
78	17	vergraben	VVPP	VVFIN
78	18	/	$(	$(
78	19	heilt	VVFIN	VVFIN
78	20	sie	PPER	PPER
78	21	.	$.	$.
79	1	oder	KON	KON
79	2	rühre	VVFIN	VVFIN
79	3	den	ART	ART
79	4	Dotter	NN	NN
79	5	aus	APPR	APPR
79	6	einem	ART	ART
79	7	Ei	NN	NN
79	8	und	KON	KON
79	9	Salz	NN	NN
79	10	wohl	ADV	ADV
79	11	durcheinander	APPR	ADV
79	12	/	$(	$(
79	13	mache	VVFIN	VVFIN
79	14	ein	ART	ART
79	15	Pflaster	NN	NN
79	16	daraus	PAV	PAV
79	17	/	$(	$(
79	18	und	KON	KON
79	19	lege	VVFIN	VVFIN
79	20	es	PPER	PPER
79	21	über	APPR	APPR
79	22	den	ART	ART
79	23	Schaden	NN	NN
79	24	.	$.	$.
80	1	item	NN	ADV
80	2	Pech	NN	NN
80	3	aufgelegt	VVPP	VVPP
80	4	/	$(	$(
80	5	Kindern	NN	NN
80	6	legt	VVFIN	VVFIN
80	7	man	PIS	PIS
80	8	Sauerteig	NN	NN
80	9	und	KON	KON
80	10	Terpentin	NN	NN
80	11	auf	APPR	PTKVZ
80	12	.	$.	$.
81	1	ein	ART	ART
81	2	gutes	ADJD	ADJA
81	3	Räucherpulver	NN	NN
81	4	wider	APPR	APPR
81	5	den	ART	ART
81	6	anfallenden	ADJA	ADJA
81	7	Pestilenzgift	NN	NN
81	8	.	$.	$.
82	1	nimm	NE	VVIMP
82	2	zerstoßene	ADJA	ADJA
82	3	Wacholderbeeren	NE	NN
82	4	/	$(	$(
82	5	Wermut	NN	NN
82	6	/	$(	$(
82	7	eigenes	ADJD	ADJA
82	8	Laubpulver	NN	NN
82	9	/	$(	$(
82	10	gedörrte	ADJA	ADJA
82	11	Rauten	NN	NN
82	12	/	$(	$(
82	13	Lorbeerschalen	NE	NN
82	14	/	$(	$(
82	15	solches	PIAT	PIAT
82	16	alles	PIS	PIS
82	17	grob	ADJD	ADJD
82	18	gestoßen	VVPP	VVPP
82	19	und	KON	KON
82	20	geräuchert	VVPP	VVPP
82	21	.	$.	$.
83	1	Kleider	NN	NN
83	2	zu	PTKZU	PTKZU
83	3	reinigen	VVINF	VVINF
83	4	in	APPR	APPR
83	5	Pestzeit	NN	NN
83	7	.	$.	$.
84	1	mache	VVFIN	VVFIN
84	2	Ziegel	NN	NN
84	3	oder	KON	KON
84	4	Steine	NN	NN
84	5	heiß	ADJD	ADJD
84	6	/	$(	$(
84	7	gieße	NN	VVFIN
84	8	Essig	NE	NN
84	9	darauf	PTKVZ	PAV
84	10	/	$(	$(
84	11	und	KON	KON
84	12	halte	VVFIN	VVFIN
84	13	die	ART	ART
84	14	Kleider	NN	NN
84	15	darüber	PAV	PAV
84	16	/	$(	$(
84	17	dass	KOUS	KOUS
84	18	sie	PPER	PPER
84	19	beräuchert	VVPP	VVPP
84	20	werden	VAINF	VAINF
84	21	.	$.	$.
85	1	Häuser	NN	NN
85	2	und	KON	KON
85	3	Gemach	ADV	NN
85	4	zu	PTKZU	PTKZU
85	5	reinigen	VVINF	VVINF
85	6	.	$.	$.
86	1	mit	APPR	APPR
86	2	Lorbeeren	NN	NN
86	3	und	KON	KON
86	4	Wermutstängeln	NN	NN
86	5	oder	KON	KON
86	6	Blättern	NN	NN
86	7	/	$(	$(
86	8	auch	ADV	ADV
86	9	mit	APPR	APPR
86	10	Wacholder	NN	NN
86	11	in	APPR	APPR
86	12	den	ART	ART
86	13	Gemachen	NN	NN
86	14	und	KON	KON
86	15	Häusern	NN	NN
86	16	geräuchert	VVPP	VVPP
86	17	.	$.	$.
87	1	wenn	KOUS	KOUS
87	2	auch	ADV	ADV
87	3	schon	ADV	ADV
87	4	alles	PIS	PIS
87	5	voll	ADJD	ADJD
87	6	Gift	NN	NN
87	7	angesteckt	VVPP	VVPP
87	8	wäre	VAFIN	VAFIN
87	9	/	$(	$(
87	10	so	ADV	ADV
87	11	vertreibt	VVFIN	VVFIN
87	12	es	PPER	PPER
87	13	ihn	PPER	PPER
87	14	.	$.	$.
88	1	diese	PDAT	PDAT
88	2	guten	ADJA	ADJA
88	3	erzählten	VVFIN	ADJA
88	4	Mittel	NN	NN
88	5	soll	VMFIN	VMFIN
88	6	ihm	PPER	PPER
88	7	ein	ART	ART
88	8	jeder	PIAT	PIAT
88	9	Mensch	NN	NN
88	10	nütze	ADJD	ADJD
88	11	machen	VVINF	VVINF
88	12	/	$(	$(
88	13	und	KON	KON
88	14	ihm	PPER	PPER
88	15	dieses	PDAT	PDAT
88	16	alles	PIS	PIS
88	17	aus	APPR	APPR
88	18	Wohlmeinung	NN	NN
88	19	gefallen	VVPP	VVPP
88	20	lassen	VVINF	VVINF
88	21	.	$.	$.
89	1	drei	CARD	CARD
89	2	Remedia	NE	NN
89	3	wider	ADV	APPR
89	4	die	ART	ART
89	5	Pestilenz	NN	NN
89	6	.	$.	$.
90	1	das	ART	ART
90	2	erste	ADJA	ADJA
90	3	ist	VAFIN	VAFIN
90	4	ein	ART	ART
90	5	gutes	ADJD	ADJA
90	6	Präservativ	NN	NN
90	7	.	$.	$.
91	1	dient	NN	VVFIN
91	2	wider	ADV	APPR
91	3	alle	PIAT	PIAT
91	4	besorgende	ADJA	ADJA
91	5	giftigen	ADJA	ADJA
91	6	Infektionen	NN	NN
91	7	und	KON	KON
91	8	Pestilenzen	NN	NN
91	9	/	$(	$(
91	10	vermittels	APPR	VVFIN
91	11	welches	PRELS	PIS
91	12	anno	NN	ADV
91	13	1534	CARD	ADJA
91	14	.	$.	$.
91	15	zu	PTKZU	APPR
91	16	Venedig	NE	NE
91	17	in	APPR	APPR
91	18	Italien	NE	NE
91	19	in	APPR	APPR
91	20	dem	ART	ART
91	21	großen	ADJA	ADJA
91	22	Sterben	NN	NN
91	23	viele	ADV	PIAT
91	24	tausend	CARD	CARD
91	25	Menschen	NN	NN
91	26	durch	APPR	APPR
91	27	Gottes	NN	NN
91	28	Gnade	NN	NN
91	29	errettet	VVPP	VVPP
91	30	und	KON	KON
91	31	erhalten	VVPP	VVPP
91	32	worden	VAPP	VAPP
91	33	sind	VAFIN	VAFIN
91	34	.	$.	$.
92	1	des	ART	ART
92	2	Jahres	NN	NN
92	3	über	APPR	APPR
92	4	zur	APPRART	APPRART
92	5	Not	NN	NN
92	6	nur	ADV	ADV
92	7	einmal	ADV	ADV
92	8	zu	PTKZU	PTKZU
92	9	gebrauchen	VVINF	VVINF
92	10	.	$.	$.
93	1	℞	NN	XY
93	2	2.	ADJA	ADJA
93	3	Lot	NN	NN
93	4	Wermut	NN	NN
93	5	3.	CARD	ADJA
93	6	Lot	NN	NN
93	7	Kreuzsalbei	NN	NN
93	8	3.	ADJA	ADJA
93	9	Lot	NN	NN
93	10	Raute	NN	NN
93	11	.	$.	$.
94	1	3.	ADJA	ADJA
94	2	Lot	NN	NN
94	3	Myrrhe	NN	NN
94	4	.	$.	$.
95	1	diese	PDAT	PDAT
95	2	Kräuter	NN	NN
95	3	/	$(	$(
95	4	wann	PWAV	PWAV
95	5	sie	PPER	PPER
95	6	noch	ADV	ADV
95	7	frisch	ADJD	ADJD
95	8	und	KON	KON
95	9	grün	ADJD	ADJD
95	10	sind	VAFIN	VAFIN
95	11	/	$(	$(
95	12	wasche	VVFIN	VVFIN
95	13	in	APPR	APPR
95	14	einem	ART	ART
95	15	Wasser	NN	NN
95	16	fein	VAINF	ADJD
95	17	sauber	ADJD	ADJD
95	18	ab	PTKVZ	PTKVZ
95	19	/	$(	$(
95	20	zerstoße	VVFIN	VVFIN
95	21	sie	PPER	PPER
95	22	alsdann	ADV	ADJD
95	23	in	APPR	APPR
95	24	einen	ART	ART
95	25	Mörser	NN	NN
95	26	miteinander	ADV	ADV
95	27	/	$(	$(
95	28	dass	KOUS	KOUS
95	29	es	PPER	PPER
95	30	Saft	NN	NN
95	31	gebe	VVFIN	VVFIN
95	32	/	$(	$(
95	33	nimm	NE	VVIMP
95	34	darnach	PAV	ADV
95	35	ein	ART	ART
95	36	Nössel	NN	NN
95	37	des	ART	ART
95	38	besten	ADJA	ADJA
95	39	Weinessigs	NN	NN
95	40	/	$(	$(
95	41	gieße	NN	VVFIN
95	42	solches	PIAT	PIS
95	43	drunter	PAV	PAV
95	44	/	$(	$(
95	45	und	KON	KON
95	46	lasse	VVFIN	VVFIN
95	47	so	ADV	ADV
95	48	dann	ADV	ADV
95	49	die	ART	ART
95	50	Materie	NN	NN
95	51	zusammen	ADV	ADV
95	52	eine	ART	ART
95	53	Nacht	NN	NN
95	54	in	APPR	APPR
95	55	den	ART	ART
95	56	Mörser	NN	NN
95	57	wohl	ADV	ADV
95	58	zugedeckt	VVPP	VVPP
95	59	und	KON	KON
95	60	verkleibt	VVFIN	VVFIN
95	61	stehen	VVFIN	VVFIN
95	62	/	$(	$(
95	63	nächsten	ADJA	ADJA
95	64	Morgens	ADV	NN
95	65	aber	ADV	ADV
95	66	seihe	ADJA	VVFIN
95	67	alles	PIS	PIS
95	68	ab	PTKVZ	PTKVZ
95	69	in	APPR	APPR
95	70	einen	ART	ART
95	71	neuen	ADJA	ADJA
95	72	verglasuren	VVFIN	ADJA
95	73	und	KON	KON
95	74	zuvor	ADV	ADV
95	75	wohl	ADV	ADV
95	76	ausgebrühten	ADJA	ADJA
95	77	Hafen	NN	NN
95	78	oder	KON	KON
95	79	Topf	NN	NN
95	80	.	$.	$.
96	1	tue	VVFIN	VVFIN
96	2	darnach	PAV	ADV
96	3	hierzu	PAV	PAV
96	4	ferner	ADV	ADJD
96	5	:	$.	$.
96	6	2	CARD	CARD
96	7	Lot	NN	NN
96	8	Oelsnitzwurzel	NE	NN
96	9	/	$(	$(
96	10	so	ADV	ADV
96	11	zuvor	ADV	ADV
96	12	pulverisiert	VVPP	VVPP
96	13	worden	VAPP	VAPP
96	14	/	$(	$(
96	15	und	KON	KON
96	16	so	ADV	ADV
96	17	dann	ADV	ADV
96	18	siede	VVFIN	VVFIN
96	19	*	XY	$(
96	20	den	ART	ART
96	21	Saft	NN	NN
96	22	damit	PAV	PAV
96	23	in	APPR	APPR
96	24	dem	ART	ART
96	25	verglasurten	VVFIN	ADJA
96	26	und	KON	KON
96	27	mit	APPR	APPR
96	28	Ton	NN	NN
96	29	wohl	ADV	ADV
96	30	verkleibten	VVFIN	ADJA
96	31	Topf	NN	NN
96	32	/	$(	$(
96	33	dass	KOUS	KOUS
96	34	es	PPER	PPER
96	35	nicht	PTKNEG	PTKNEG
96	36	verrieche	VVFIN	VVFIN
96	37	/	$(	$(
96	38	noch	ADV	ADV
96	39	der	ART	ART
96	40	Brasen	NN	NN
96	41	heraus	PTKVZ	ADV
96	42	gehe	VVFIN	VVFIN
96	43	/	$(	$(
96	44	nachgehends	VVPP	ADV
96	45	tue	VVFIN	VVFIN
96	46	ihn	PPER	PPER
96	47	von	APPR	APPR
96	48	den	ART	ART
96	49	Feuer	NN	NN
96	50	/	$(	$(
96	51	lasse	VVFIN	VVFIN
96	52	ihn	PPER	PPER
96	53	eine	ART	ART
96	54	Nacht	NN	NN
96	55	also	ADV	ADV
96	56	verkleibt	VVFIN	VVFIN
96	57	stehen	VVFIN	VVFIN
96	58	/	$(	$(
96	59	bis	VVFIN	APPR
96	60	die	ART	ART
96	61	Materie	NN	NN
96	62	erkühlt	NE	VVPP
96	63	/	$(	$(
96	64	des	ART	ART
96	65	anderen	ADJA	PIAT
96	66	Morgens	ADV	NN
96	67	seihe	ADJA	VVFIN
96	68	solche	PIAT	PIS
96	69	durch	APPR	APPR
96	70	ein	ART	ART
96	71	rein	ADJD	ADV
96	72	Tüchlein	NN	NN
96	73	ab	PTKVZ	ADV
96	74	in	APPR	APPR
96	75	ein	ART	ART
96	76	Glas	NN	NN
96	77	so	ADV	ADV
96	78	ist	VVINF	VAFIN
96	79	es	PPER	PPER
96	80	gut	ADJD	ADJD
96	81	/	$(	$(
96	82	und	KON	KON
96	83	zum	APPRART	APPRART
96	84	heilsamen	ADJA	ADJA
96	85	Gebrauch	NN	NN
96	86	ganz	ADV	ADV
96	87	fertig	ADJD	ADJD
96	88	.	$.	$.
97	1	hiervon	PAV	PAV
97	2	nun	ADV	ADV
97	3	trinke	VVIMP	VVFIN
97	4	4.	ADJA	ADJA
97	5	Morgen	NN	NN
97	6	nacheinander[53]	APPR	ADV
97	7	nacheinander[53]	ADV	ADV
97	8	jedesmal	ADV	ADV
97	9	einen	ART	ART
97	10	Löffel	NN	NN
97	11	voll	ADJD	ADJD
97	12	mit	APPR	APPR
97	13	guten	ADJA	ADJA
97	14	Benedischen	NE	NN
97	15	Theriak	NN	NN
97	16	einer	ART	ART
97	17	Erbsen	NN	NN
97	18	groß	ADJD	ADJD
97	19	darin	PAV	PAV
97	20	zerrührt	VVFIN	VVPP
97	21	/	$(	$(
97	22	und	KON	KON
97	23	zwar	ADV	ADV
97	24	darfst	VVFIN	VMFIN
97	25	du	PPER	PPER
97	26	solches	PIAT	PIAT
97	27	jährlich	ADJA	ADJD
97	28	zu	PTKZU	APPR
97	29	solchen	PIAT	PIAT
97	30	gefährlichen	ADJA	ADJA
97	31	Zeiten	NN	NN
97	32	nur	ADV	ADV
97	33	einmal	ADV	ADV
97	34	tun	VVINF	VVINF
97	35	/	$(	$(
97	36	so	ADV	ADV
97	38	bist	VVFIN	VAFIN
97	39	du	PPER	PPER
97	40	ein	ART	ART
97	41	ganzes	ADV	ADJA
97	42	Jahr	NN	NN
97	43	frei	ADJD	ADJD
97	44	von	APPR	APPR
97	45	der	ART	ART
97	46	Pest	NN	NN
97	47	/	$(	$(
97	48	und	KON	KON
97	49	allen	PIAT	PIAT
97	50	anderen	ADJA	PIS
97	51	ansteckenden	ADJA	ADJA
97	52	giftigen	ADJA	ADJA
97	53	Krankheiten	NN	NN
97	54	.	$.	$.
98	1	wäre	VAFIN	VAFIN
98	2	aber	ADV	ADV
98	3	ein	ART	ART
98	4	Mensch	NN	NN
98	5	/	$(	$(
98	6	er	PPER	PPER
98	7	sei	VAFIN	VAFIN
98	8	jung	ADJD	ADJD
98	9	oder	KON	KON
98	10	alt	ADJD	ADJD
98	11	/	$(	$(
98	12	bereits	ADV	ADV
98	13	von	APPR	APPR
98	14	der	ART	ART
98	15	Pest	NN	NN
98	16	oder	KON	KON
98	17	sonst	ADV	ADV
98	18	einer	ART	ART
98	19	anderen	ADJA	PIS
98	20	hitzigen	ADJA	ADJA
98	21	und	KON	KON
98	22	giftigen	ADJA	ADJA
98	23	Krankheit	NN	NN
98	24	beladen	VVPP	VVPP
98	25	und	KON	KON
98	26	litt	VVFIN	VVFIN
98	27	deswegen	PAV	PAV
98	28	gefährlichen	ADJA	ADJA
98	29	Anstoß	NN	NN
98	30	/	$(	$(
98	31	der	ART	PRELS
98	32	nehme	VVFIN	VVFIN
98	33	so	ADV	ADV
98	34	balden	ADV	ADJA
98	35	4.	ADJA	ADJA
98	36	Morgen	NN	NN
98	37	nacheinander[54]	APPR	ADV
98	38	nacheinander[54]	ADV	ADV
98	39	/	$(	$(
98	40	jeden	PIAT	PIAT
98	41	Morgen	NN	NN
98	42	4.	ADJA	ADJA
98	43	Löffel	NN	NN
98	44	voll	ADJD	ADJD
98	45	/	$(	$(
98	46	und	KON	KON
98	47	auch	ADV	ADV
98	48	jedesmal	ADV	ADV
98	49	so	ADV	ADV
98	50	viel	ADV	PIAT
98	51	Theriak	NN	NN
98	52	als	KOKOM	KOKOM
98	53	4.	CARD	ADJA
98	54	Erbsen	NN	NN
98	55	groß	ADJD	ADJD
98	56	sein	VAINF	VAINF
98	57	mögen	VMFIN	VMFIN
98	58	/	$(	$(
98	59	von	APPR	APPR
98	60	diesem	PDAT	PDAT
98	61	präparierten	ADJA	ADJA
98	62	Saft	NN	NN
98	63	oder	KON	KON
98	64	Präservativ	NN	NN
98	65	zu	PTKZU	APPR
98	66	sich	PRF	PRF
98	67	/	$(	$(
98	68	jedoch	ADV	ADV
98	69	in	APPR	APPR
98	70	einen	ART	ART
98	71	silbernen	ADJD	ADJA
98	72	oder	KON	KON
98	73	zinnernen	ADJD	ADJA
98	74	Löffel	NN	NN
98	75	/	$(	$(
98	76	lege	VVFIN	VVFIN
98	77	sich	PRF	PRF
98	78	darauf	PAV	PAV
98	79	nieder	PTKVZ	PTKVZ
98	80	und	KON	KON
98	81	schwitze	VVFIN	VVFIN
98	82	wohl	ADV	ADV
98	83	(	$(	$(
98	84	jedoch	ADV	ADV
98	85	fastend	VVPP	ADJD
98	86	und	KON	KON
98	87	unschlafend	ADJD	ADJD
98	88	)	$(	$(
98	89	4.	ADJA	ADJA
98	90	Stunden	NN	NN
98	91	lang	ADJD	ADJD
98	92	.	$.	$.
98	93	nach	APPR	APPR
98	94	Verfließung	NN	NN
98	95	solcher	PIAT	PIAT
98	96	Zeit	NN	NN
98	97	truckne	VVFIN	VVFIN
98	98	er	PPER	PPER
98	99	den	ART	ART
98	100	Schweiß	NN	NN
98	101	wohl	ADV	ADV
98	102	von	APPR	APPR
98	103	seinem	PPOSAT	PPOSAT
98	104	Leib	NN	NN
98	105	/	$(	$(
98	106	und	KON	KON
98	107	ziehe	VVFIN	VVFIN
98	108	so	ADV	ADV
98	109	dann	ADV	ADV
98	110	ein	ART	ART
98	111	weißes	ADJA	ADJA
98	112	mit	APPR	APPR
98	113	guten	ADJA	ADJA
98	114	Rauchwerk	NN	NN
98	115	durchaus	ADV	ADV
98	116	geräuchertes	ADJA	ADJA
98	117	Hemd	NN	NN
98	118	an	APPR	PTKVZ
98	119	/	$(	$(
98	120	und	KON	KON
98	121	lasse	VVFIN	VVFIN
98	122	sich	PRF	PRF
98	123	endlich	ADV	ADV
98	124	im	APPRART	APPRART
98	125	Namen	NN	NN
98	126	Gottes	NN	NN
98	127	darauf	PAV	PAV
98	128	die	ART	ART
98	129	Medianader	NE	NN
98	130	schlagen	VVFIN	VVINF
98	131	/	$(	$(
98	132	so	ADV	ADV
98	133	wird	VAFIN	VAFIN
98	134	/	$(	$(
98	135	ob	KOUS	KOUS
98	136	Gott	NN	NN
98	137	will	VMFIN	VMFIN
98	138	den	ART	ART
98	139	Patienten	NN	NN
98	140	ganz	ADV	ADV
98	141	geholfen	VVPP	VVPP
