	token_ids	tokens	goldlabels	predictions
84	1	in	APPR	APPR
84	2	der	ART	ART
84	3	Eile	NN	NN
84	4	aber	ADV	ADV
84	5	mag	VMFIN	VMFIN
84	6	man	PIS	PIS
84	7	nehmen	VVINF	VVPP
84	8	das	ART	ART
84	9	Pflaster	NN	NN
84	10	in	APPR	APPR
84	11	der	ART	ART
84	12	Apotheke	NN	NN
84	13	genannt	VVPP	VVPP
84	14	diachylon	NE	NE
84	15	simplex	NE	VVPP
84	16	,	$,	$,
84	17	bei	APPR	APPR
84	18	2	NE	CARD
84	19	Unzen	NN	NN
84	20	/	$(	$(
84	21	darzu	PAV	VVPP
84	22	soll	VMFIN	VMFIN
84	23	vermischt	VVFIN	VVPP
84	24	werden	VAINF	VAINF
84	25	Ammoniacum	NE	NN
84	26	und	KON	KON
84	27	Galbanum	NE	NN
84	28	/	$(	$(
84	29	jedes	PIAT	PIS
84	30	bei	APPR	APPR
84	31	einer	ART	ART
84	32	Unze	NN	NN
84	33	.	$.	$.
85	1	es	PPER	PPER
85	2	ist	VAFIN	VAFIN
85	3	auch	ADV	ADV
85	4	gut	ADJD	ADJD
85	5	der	ART	ART
85	6	Gänsemist	NN	NN
85	7	/	$(	$(
85	8	mit	APPR	APPR
85	9	gemeinem	ADJA	ADJA
85	10	Öl	NN	NN
85	11	aufgelegt	VVPP	ADJA
85	12	.	$.	$.
85	13	wer	PWS	PWS
85	14	da	ADV	ADV
85	15	will	VMFIN	VMFIN
85	16	etwas	PIS	PIAT
85	17	Stärkeres	NN	ADJA
85	18	haben	VAFIN	VAINF
85	19	/	$(	$(
85	20	wird	VAFIN	VAFIN
85	21	man	PIS	PIS
85	22	bekommen	VVINF	ADJA
85	23	in	APPR	APPR
85	24	der	ART	ART
85	25	Apotheke	NN	NN
85	26	.	$.	$.
86	1	und	KON	KON
86	2	nachfolgend	VVPP	VVINF
86	3	wird	VAFIN	VAFIN
86	4	sich	PRF	PRF
86	5	ein	ART	ART
86	6	geschickter	ADJA	VVINF
86	7	Barbierer	NE	NN
86	8	wohl	ADV	ADV
86	9	wissen	VVINF	VVINF
86	10	zu	PTKZU	PTKZU
86	11	halten	VVINF	VVINF
86	12	.	$.	$.
87	1	zum	APPRART	APPRART
87	2	Beschluss	NN	NN
87	3	wird	VAFIN	VAFIN
87	4	ein	ART	ART
87	5	jeder	PIAT	PIS
87	6	Zuflucht	NN	NN
87	7	haben	VAFIN	VAINF
87	8	zu	PTKZU	APPR
87	9	Gott	NN	NN
87	10	/	$(	$(
87	11	wie	KOKOM	PWAV
87	12	David	NE	NE
87	13	täte	VVFIN	VVFIN
87	14	/	$(	$(
87	15	da	ADV	KOUS
87	16	um	APPR	APPR
87	17	seiner	PPOSAT	PPOSAT
87	18	Sünden	NN	NN
87	19	willen	NN	APZR
87	20	/	$(	$(
87	21	zwischen	APPR	APPR
87	22	Dan	ADV	NE
87	23	und	KON	KON
87	24	Beerscheba	NE	NE
87	25	in	APPR	APPR
87	26	drei	CARD	CARD
87	27	Tagen	NN	NN
87	28	siebzigtausend	CARD	NN
87	29	Mann	PIS	NN
87	30	an	APPR	APPR
87	31	der	ART	ART
87	32	Pestilenz	NN	NN
87	33	gestorben	VVPP	NN
87	34	sind	VAFIN	VAFIN
87	35	.	$.	$.
88	1	aber	KON	KON
88	2	da	ADV	KOUS
88	3	David	NE	NE
88	4	um	APPR	APPR
88	5	Verzeihung	NE	NN
88	6	der	ART	ART
88	7	Sünden	NN	NN
88	8	bat	VVFIN	VVFIN
88	9	/	$(	$(
88	10	und	KON	KON
88	11	Gnade	NN	NN
88	12	erlangt	VVFIN	VVFIN
88	13	durch	APPR	APPR
88	14	sein	VAINF	PPOSAT
88	15	christliches	ADJD	ADJA
88	16	Gebet	NN	NN
88	17	/	$(	$(
88	18	und	KON	KON
88	19	anrufen	APPR	VVFIN
88	20	/	$(	$(
88	21	so	ADV	ADV
88	22	hatte	VAFIN	VAFIN
88	23	die	ART	ART
88	24	Pestilenz	NN	NN
88	25	ein	ART	ART
88	26	Ende	NN	NN
88	27	.	$.	$.
89	1	desgleichen	KOUS	VVINF
89	2	werden	VAINF	VAFIN
89	3	alle	PIAT	PIAT
89	4	frommen	ADJA	VVINF
89	5	Christen	NN	NN
89	6	tun	VVINF	VVINF
89	7	/	$(	$(
89	8	und	KON	KON
89	9	sich	PRF	PRF
89	10	auf	APPR	APPR
89	11	die	ART	ART
89	12	Zusagung	NN	NN
89	13	Gottes	NN	NN
89	14	verlassen	NE	VVINF
89	15	.	$.	$.
90	1	FINIS	NN	NE
90	2	.	$.	$.
